schema b QueryNum map p10 ndcg10 ndcg1000 bpref unjudged relString rr 
topTuneBvaried_Hard2005_unifield_b0.1_k1.2 0.1 435 0.1620 0.4000 0.2004 0.5191 0.1859 0 '0010110002' 0.3333
topTuneBvaried_Hard2005_unifield_b0.1_k1.2 0.1 436 0.5006 0.9000 0.8322 0.7096 0.6324 0 '2122222120' 1.0000
topTuneBvaried_Hard2005_unifield_b0.1_k1.2 0.1 439 0.0861 0.3000 0.2345 0.2832 0.1371 0 '1110000000' 1.0000
topTuneBvaried_Hard2005_unifield_b0.1_k1.2 0.1 443 0.2785 0.7000 0.4746 0.5383 0.4102 0 '0211221010' 0.5000
topTuneBvaried_Hard2005_unifield_b0.1_k1.2 0.1 448 0.0093 0.0000 0.0000 0.1660 0.0219 0 '0000000000' 0.0400
topTuneBvaried_Hard2005_unifield_b0.1_k1.2 0.1 622 0.4925 1.0000 0.9182 0.7660 0.5640 0 '2222112222' 1.0000
topTuneBvaried_Hard2005_unifield_b0.1_k1.2 0.1 625 0.0318 0.3000 0.3225 0.2360 0.0410 0 '2011000000' 1.0000
topTuneBvaried_Hard2005_unifield_b0.1_k1.2 0.1 638 0.1579 0.8000 0.4227 0.3622 0.2728 0 '1111011011' 1.0000
topTuneBvaried_Hard2005_unifield_b0.1_k1.2 0.1 639 0.1668 0.1000 0.0367 0.4665 0.2716 0 '0000001000' 0.1429
topTuneBvaried_Hard2005_unifield_b0.1_k1.2 0.1 648 0.4318 0.9000 0.5903 0.6847 0.4661 0 '1201122111' 1.0000
topTuneBvaried_Hard2005_unifield_b0.1_k1.2 0.1 650 0.0937 0.1000 0.1222 0.4445 0.0850 0 '0020000000' 0.3333
topTuneBvaried_Hard2005_unifield_b0.1_k1.2 0.1 651 0.0284 0.0000 0.0000 0.2140 0.0565 0 '0000000000' 0.0769
topTuneBvaried_Hard2005_unifield_b0.1_k1.2 0.1 658 0.3029 0.6000 0.4807 0.6259 0.3534 0 '1020122020' 1.0000
topTuneBvaried_Hard2005_unifield_b0.1_k1.2 0.1 689 0.0311 0.1000 0.0331 0.2394 0.0953 2 '-00000-010' 0.1111
topTuneBvaried_Hard2005_unifield_b0.25_k1.2 0.25 303 0.4456 0.6000 0.7156 0.8141 0.3826 0 '2222022000' 1.0000
topTuneBvaried_Hard2005_unifield_b0.25_k1.2 0.25 307 0.3096 1.0000 0.5773 0.5079 0.4134 0 '1111211211' 1.0000
topTuneBvaried_Hard2005_unifield_b0.25_k1.2 0.25 310 0.1270 0.5000 0.3585 0.3422 0.1574 0 '1110012000' 1.0000
topTuneBvaried_Hard2005_unifield_b0.25_k1.2 0.25 314 0.0080 0.1000 0.1542 0.1015 0.0130 0 '0200000000' 0.5000
topTuneBvaried_Hard2005_unifield_b0.25_k1.2 0.25 322 0.0101 0.1000 0.0734 0.0996 0.0211 0 '0000002000' 0.1429
topTuneBvaried_Hard2005_unifield_b0.25_k1.2 0.25 325 0.4844 0.7000 0.4477 0.7673 0.6247 0 '1101100111' 1.0000
topTuneBvaried_Hard2005_unifield_b0.25_k1.2 0.25 330 0.2725 0.8000 0.7073 0.6909 0.2314 0 '1111110110' 1.0000
topTuneBvaried_Hard2005_unifield_b0.25_k1.2 0.25 336 0.4741 0.9000 0.5073 0.7355 0.4444 0 '0211111112' 0.5000
topTuneBvaried_Hard2005_unifield_b0.25_k1.2 0.25 341 0.0960 0.2000 0.1392 0.4350 0.1103 0 '0000100020' 0.2000
topTuneBvaried_Hard2005_unifield_b0.25_k1.2 0.25 344 0.0932 0.5000 0.2475 0.3139 0.1362 0 '0111100010' 0.5000
topTuneBvaried_Hard2005_unifield_b0.25_k1.2 0.25 345 0.0369 0.1000 0.0679 0.3014 0.0000 0 '0000000001' 0.1000
topTuneBvaried_Hard2005_unifield_b0.25_k1.2 0.25 347 0.1893 0.5000 0.6489 0.5636 0.2262 0 '2222200000' 1.0000
topTuneBvaried_Hard2005_unifield_b0.25_k1.2 0.25 353 0.0403 0.0000 0.0000 0.2827 0.0000 0 '0000000000' 0.0333
topTuneBvaried_Hard2005_unifield_b0.25_k1.2 0.25 354 0.1399 0.7000 0.7779 0.4380 0.3270 0 '2222020220' 1.0000
topTuneBvaried_Hard2005_unifield_b0.25_k1.2 0.25 362 0.3910 1.0000 0.7858 0.6740 0.4016 0 '1122222122' 1.0000
topTuneBvaried_Hard2005_unifield_b0.25_k1.2 0.25 363 0.1175 0.5000 0.5861 0.4556 0.1622 0 '2200220002' 1.0000
topTuneBvaried_Hard2005_unifield_b0.25_k1.2 0.25 367 0.0628 0.0000 0.0000 0.3714 0.0595 0 '0000000000' 0.0909
topTuneBvaried_Hard2005_unifield_b0.25_k1.2 0.25 372 0.0915 0.1000 0.1022 0.4660 0.0789 0 '0100000000' 0.5000
topTuneBvaried_Hard2005_unifield_b0.25_k1.2 0.25 374 0.6054 0.6000 0.3534 0.8372 0.7535 0 '0020011221' 0.3333
topTuneBvaried_Hard2005_unifield_b0.25_k1.2 0.25 375 0.2441 0.4000 0.4074 0.6858 0.1948 0 '0110101000' 0.5000
topTuneBvaried_Hard2005_unifield_b0.25_k1.2 0.25 378 0.1401 0.1000 0.0694 0.5289 0.1309 0 '0000000100' 0.1250
topTuneBvaried_Hard2005_unifield_b0.25_k1.2 0.25 383 0.0697 0.3000 0.2032 0.3358 0.1171 0 '0000002022' 0.1429
topTuneBvaried_Hard2005_unifield_b0.25_k1.2 0.25 389 0.1174 0.3000 0.1332 0.4223 0.1698 0 '0000010011' 0.1667
topTuneBvaried_Hard2005_unifield_b0.25_k1.2 0.25 393 0.0415 0.1000 0.0636 0.2634 0.0748 0 '0000000002' 0.1000
topTuneBvaried_Hard2005_unifield_b0.25_k1.2 0.25 394 0.4849 1.0000 1.0000 0.7634 0.4624 0 '1111111111' 1.0000
topTuneBvaried_Hard2005_unifield_b0.25_k1.2 0.25 397 0.0479 0.3000 0.3786 0.2379 0.0919 0 '1000101000' 1.0000
topTuneBvaried_Hard2005_unifield_b0.25_k1.2 0.25 399 0.2782 0.7000 0.6930 0.5326 0.4148 0 '2120220022' 1.0000
topTuneBvaried_Hard2005_unifield_b0.25_k1.2 0.25 401 0.0874 0.2000 0.2837 0.4527 0.0901 0 '2000000002' 1.0000
topTuneBvaried_Hard2005_unifield_b0.25_k1.2 0.25 404 0.2634 0.6000 0.4006 0.5924 0.3882 0 '1120101001' 1.0000
topTuneBvaried_Hard2005_unifield_b0.25_k1.2 0.25 408 0.1111 0.2000 0.2675 0.4697 0.0867 0 '2001000000' 1.0000
topTuneBvaried_Hard2005_unifield_b0.25_k1.2 0.25 409 0.3687 0.7000 0.5055 0.7383 0.3869 0 '0201022221' 0.5000
topTuneBvaried_Hard2005_unifield_b0.25_k1.2 0.25 416 0.4243 0.4000 0.2568 0.7560 0.4094 0 '1100100100' 1.0000
topTuneBvaried_Hard2005_unifield_b0.25_k1.2 0.25 419 0.1359 0.3000 0.3024 0.4259 0.1522 0 '0200220000' 0.5000
topTuneBvaried_Hard2005_unifield_b0.25_k1.2 0.25 426 0.1120 0.0000 0.0000 0.3796 0.2263 0 '0000000000' 0.0833
topTuneBvaried_Hard2005_unifield_b0.25_k1.2 0.25 427 0.2618 0.7000 0.5926 0.5524 0.3103 0 '1022020222' 1.0000
topTuneBvaried_Hard2005_unifield_b0.25_k1.2 0.25 433 0.1484 0.3000 0.4140 0.3949 0.1550 0 '2210000000' 1.0000
topTuneBvaried_Hard2005_unifield_b0.25_k1.2 0.25 435 0.1945 0.4000 0.2086 0.5604 0.2004 0 '0011100002' 0.3333
topTuneBvaried_Hard2005_unifield_b0.25_k1.2 0.25 436 0.5073 0.8000 0.7775 0.7108 0.6368 0 '2212222001' 1.0000
topTuneBvaried_Hard2005_unifield_b0.25_k1.2 0.25 439 0.0729 0.3000 0.2018 0.2777 0.1219 0 '1010001000' 1.0000
topTuneBvaried_Hard2005_unifield_b0.25_k1.2 0.25 443 0.2737 0.7000 0.5765 0.5500 0.4057 0 '2022111010' 1.0000
topTuneBvaried_Hard2005_unifield_b0.25_k1.2 0.25 448 0.0170 0.0000 0.0000 0.2299 0.0225 0 '0000000000' 0.0222
topTuneBvaried_Hard2005_unifield_b0.25_k1.2 0.25 622 0.4880 0.9000 0.8972 0.7552 0.5249 0 '2222212220' 1.0000
topTuneBvaried_Hard2005_unifield_b0.25_k1.2 0.25 625 0.0269 0.3000 0.3118 0.2261 0.0377 0 '2010001000' 1.0000
topTuneBvaried_Hard2005_unifield_b0.25_k1.2 0.25 638 0.1598 0.7000 0.4294 0.3689 0.2842 0 '1011102120' 1.0000
topTuneBvaried_Hard2005_unifield_b0.25_k1.2 0.25 639 0.1813 0.2000 0.0685 0.4828 0.2851 0 '0000001001' 0.1429
topTuneBvaried_Hard2005_unifield_b0.25_k1.2 0.25 648 0.4974 0.9000 0.6469 0.7435 0.5181 0 '1220112121' 1.0000
topTuneBvaried_Hard2005_unifield_b0.25_k1.2 0.25 650 0.0884 0.1000 0.1542 0.4511 0.0889 0 '0200000000' 0.5000
topTuneBvaried_Hard2005_unifield_b0.25_k1.2 0.25 651 0.0224 0.0000 0.0000 0.1933 0.0504 0 '0000000000' 0.0370
topTuneBvaried_Hard2005_unifield_b0.25_k1.2 0.25 658 0.2829 0.5000 0.4005 0.6100 0.3382 0 '1021000202' 1.0000
topTuneBvaried_Hard2005_unifield_b0.25_k1.2 0.25 689 0.0368 0.1000 0.0367 0.2662 0.0900 2 '0000001-0-' 0.1429
topTuneBvaried_Hard2005_unifield_b0.2_k1.2 0.2 303 0.4448 0.6000 0.7156 0.8129 0.3812 0 '2222022000' 1.0000
topTuneBvaried_Hard2005_unifield_b0.2_k1.2 0.2 307 0.3046 1.0000 0.5793 0.5064 0.4141 0 '1111212111' 1.0000
topTuneBvaried_Hard2005_unifield_b0.2_k1.2 0.2 310 0.1307 0.5000 0.3585 0.3393 0.1586 0 '1110012000' 1.0000
topTuneBvaried_Hard2005_unifield_b0.2_k1.2 0.2 314 0.0085 0.1000 0.1542 0.1164 0.0135 0 '0200000000' 0.5000
topTuneBvaried_Hard2005_unifield_b0.2_k1.2 0.2 322 0.0089 0.0000 0.0000 0.0939 0.0159 0 '0000000000' 0.0833
topTuneBvaried_Hard2005_unifield_b0.2_k1.2 0.2 325 0.4796 0.5000 0.3806 0.7667 0.6195 0 '1110101000' 1.0000
topTuneBvaried_Hard2005_unifield_b0.2_k1.2 0.2 330 0.2648 0.9000 0.7595 0.6822 0.2267 0 '1111110111' 1.0000
topTuneBvaried_Hard2005_unifield_b0.2_k1.2 0.2 336 0.4773 0.9000 0.4938 0.7290 0.4427 0 '0121111121' 0.5000
topTuneBvaried_Hard2005_unifield_b0.2_k1.2 0.2 341 0.0971 0.2000 0.1483 0.4391 0.1125 0 '0000102000' 0.2000
topTuneBvaried_Hard2005_unifield_b0.2_k1.2 0.2 344 0.0931 0.5000 0.2511 0.3146 0.1323 0 '0111101000' 0.5000
topTuneBvaried_Hard2005_unifield_b0.2_k1.2 0.2 345 0.0369 0.1000 0.0679 0.3013 0.0000 0 '0000000001' 0.1000
topTuneBvaried_Hard2005_unifield_b0.2_k1.2 0.2 347 0.1764 0.5000 0.6422 0.5482 0.2152 0 '2222020000' 1.0000
topTuneBvaried_Hard2005_unifield_b0.2_k1.2 0.2 353 0.0392 0.0000 0.0000 0.2809 0.0000 0 '0000000000' 0.0323
topTuneBvaried_Hard2005_unifield_b0.2_k1.2 0.2 354 0.1263 0.7000 0.7721 0.4149 0.3088 0 '2222020022' 1.0000
topTuneBvaried_Hard2005_unifield_b0.2_k1.2 0.2 362 0.4012 1.0000 0.8018 0.6818 0.4194 0 '1212222212' 1.0000
topTuneBvaried_Hard2005_unifield_b0.2_k1.2 0.2 363 0.1136 0.4000 0.5225 0.4523 0.1595 0 '2200220000' 1.0000
topTuneBvaried_Hard2005_unifield_b0.2_k1.2 0.2 367 0.0625 0.0000 0.0000 0.3698 0.0584 0 '0000000000' 0.0909
topTuneBvaried_Hard2005_unifield_b0.2_k1.2 0.2 372 0.0905 0.1000 0.1022 0.4652 0.0792 0 '0100000000' 0.5000
topTuneBvaried_Hard2005_unifield_b0.2_k1.2 0.2 374 0.6027 0.6000 0.3570 0.8342 0.7561 0 '0000121222' 0.2000
topTuneBvaried_Hard2005_unifield_b0.2_k1.2 0.2 375 0.2516 0.5000 0.4639 0.6906 0.2016 0 '0110100011' 0.5000
topTuneBvaried_Hard2005_unifield_b0.2_k1.2 0.2 378 0.1346 0.0000 0.0000 0.5207 0.1084 0 '0000000000' 0.0667
topTuneBvaried_Hard2005_unifield_b0.2_k1.2 0.2 383 0.0750 0.3000 0.2141 0.3421 0.1258 0 '0000020220' 0.1667
topTuneBvaried_Hard2005_unifield_b0.2_k1.2 0.2 389 0.1298 0.4000 0.1844 0.4359 0.1773 0 '0000101011' 0.2000
topTuneBvaried_Hard2005_unifield_b0.2_k1.2 0.2 393 0.0408 0.1000 0.0636 0.2627 0.0746 0 '0000000002' 0.1000
topTuneBvaried_Hard2005_unifield_b0.2_k1.2 0.2 394 0.4863 1.0000 1.0000 0.7592 0.4561 0 '1111111111' 1.0000
topTuneBvaried_Hard2005_unifield_b0.2_k1.2 0.2 397 0.0494 0.3000 0.3836 0.2400 0.0956 0 '1000110000' 1.0000
topTuneBvaried_Hard2005_unifield_b0.2_k1.2 0.2 399 0.2911 0.9000 0.8454 0.5400 0.4223 0 '2122022222' 1.0000
topTuneBvaried_Hard2005_unifield_b0.2_k1.2 0.2 401 0.0839 0.2000 0.2863 0.4489 0.0878 0 '2000000020' 1.0000
topTuneBvaried_Hard2005_unifield_b0.2_k1.2 0.2 404 0.2581 0.6000 0.3862 0.5846 0.3838 0 '1110200101' 1.0000
topTuneBvaried_Hard2005_unifield_b0.2_k1.2 0.2 408 0.1141 0.2000 0.2751 0.4779 0.0866 0 '2010000000' 1.0000
topTuneBvaried_Hard2005_unifield_b0.2_k1.2 0.2 409 0.3668 0.7000 0.5105 0.7380 0.3883 0 '0201122022' 0.5000
topTuneBvaried_Hard2005_unifield_b0.2_k1.2 0.2 416 0.4331 0.5000 0.2905 0.7642 0.4179 0 '1100101001' 1.0000
topTuneBvaried_Hard2005_unifield_b0.2_k1.2 0.2 419 0.1355 0.3000 0.3024 0.4256 0.1522 0 '0200220000' 0.5000
topTuneBvaried_Hard2005_unifield_b0.2_k1.2 0.2 426 0.1136 0.0000 0.0000 0.3831 0.2293 0 '0000000000' 0.0833
topTuneBvaried_Hard2005_unifield_b0.2_k1.2 0.2 427 0.2807 0.8000 0.7168 0.5801 0.3127 0 '1220202222' 1.0000
topTuneBvaried_Hard2005_unifield_b0.2_k1.2 0.2 433 0.1495 0.4000 0.4776 0.3954 0.1578 0 '2210000002' 1.0000
topTuneBvaried_Hard2005_unifield_b0.2_k1.2 0.2 435 0.1852 0.4000 0.2086 0.5542 0.1956 0 '0011100002' 0.3333
topTuneBvaried_Hard2005_unifield_b0.2_k1.2 0.2 436 0.5051 0.9000 0.8424 0.7113 0.6358 0 '2212222012' 1.0000
topTuneBvaried_Hard2005_unifield_b0.2_k1.2 0.2 439 0.0776 0.3000 0.2125 0.2782 0.1294 0 '1011000000' 1.0000
topTuneBvaried_Hard2005_unifield_b0.2_k1.2 0.2 443 0.2772 0.7000 0.5765 0.5517 0.4072 0 '2022111010' 1.0000
topTuneBvaried_Hard2005_unifield_b0.2_k1.2 0.2 448 0.0153 0.0000 0.0000 0.2228 0.0236 0 '0000000000' 0.0270
topTuneBvaried_Hard2005_unifield_b0.2_k1.2 0.2 622 0.4990 0.9000 0.8972 0.7658 0.5458 0 '2222212220' 1.0000
topTuneBvaried_Hard2005_unifield_b0.2_k1.2 0.2 625 0.0306 0.3000 0.3225 0.2340 0.0399 0 '2011000000' 1.0000
topTuneBvaried_Hard2005_unifield_b0.2_k1.2 0.2 638 0.1596 0.8000 0.4293 0.3648 0.2806 0 '1011111102' 1.0000
topTuneBvaried_Hard2005_unifield_b0.2_k1.2 0.2 639 0.1800 0.2000 0.0685 0.4826 0.2810 0 '0000001001' 0.1429
topTuneBvaried_Hard2005_unifield_b0.2_k1.2 0.2 648 0.4808 0.9000 0.5937 0.7299 0.5039 0 '1201212111' 1.0000
topTuneBvaried_Hard2005_unifield_b0.2_k1.2 0.2 650 0.0919 0.1000 0.1542 0.4565 0.0889 0 '0200000000' 0.5000
topTuneBvaried_Hard2005_unifield_b0.2_k1.2 0.2 651 0.0246 0.0000 0.0000 0.2035 0.0525 0 '0000000000' 0.0476
topTuneBvaried_Hard2005_unifield_b0.2_k1.2 0.2 658 0.2886 0.5000 0.4071 0.6136 0.3429 0 '1021002020' 1.0000
topTuneBvaried_Hard2005_unifield_b0.2_k1.2 0.2 689 0.0350 0.1000 0.0347 0.2603 0.0903 3 '000000-1--' 0.1250
topTuneBvaried_Hard2005_unifield_b0.35_k1.2 0.35 303 0.4418 0.6000 0.7156 0.8147 0.3864 0 '2222022000' 1.0000
topTuneBvaried_Hard2005_unifield_b0.35_k1.2 0.35 307 0.3126 1.0000 0.5793 0.5085 0.4118 0 '1111212111' 1.0000
topTuneBvaried_Hard2005_unifield_b0.35_k1.2 0.35 310 0.1225 0.5000 0.3585 0.3397 0.1548 0 '1110012000' 1.0000
topTuneBvaried_Hard2005_unifield_b0.35_k1.2 0.35 314 0.0081 0.1000 0.1542 0.1104 0.0130 0 '0200000000' 0.5000
topTuneBvaried_Hard2005_unifield_b0.35_k1.2 0.35 322 0.0121 0.1000 0.0948 0.1084 0.0293 0 '0002000000' 0.2500
topTuneBvaried_Hard2005_unifield_b0.35_k1.2 0.35 325 0.4801 0.7000 0.4302 0.7618 0.6299 0 '1011100111' 1.0000
topTuneBvaried_Hard2005_unifield_b0.35_k1.2 0.35 330 0.2854 0.8000 0.7032 0.7044 0.2406 0 '1111101110' 1.0000
topTuneBvaried_Hard2005_unifield_b0.35_k1.2 0.35 336 0.4709 0.9000 0.5432 0.7235 0.4507 0 '0211111212' 0.5000
topTuneBvaried_Hard2005_unifield_b0.35_k1.2 0.35 341 0.0976 0.2000 0.0951 0.4251 0.1132 0 '0000100001' 0.2000
topTuneBvaried_Hard2005_unifield_b0.35_k1.2 0.35 344 0.0977 0.5000 0.2898 0.3326 0.1395 0 '1011100100' 1.0000
topTuneBvaried_Hard2005_unifield_b0.35_k1.2 0.35 345 0.0359 0.0000 0.0000 0.2989 0.0000 0 '0000000000' 0.0909
topTuneBvaried_Hard2005_unifield_b0.35_k1.2 0.35 347 0.2054 0.7000 0.7631 0.5770 0.2445 0 '2222000222' 1.0000
topTuneBvaried_Hard2005_unifield_b0.35_k1.2 0.35 353 0.0438 0.0000 0.0000 0.2892 0.0000 0 '0000000000' 0.0435
topTuneBvaried_Hard2005_unifield_b0.35_k1.2 0.35 354 0.1570 0.8000 0.8454 0.4613 0.3461 0 '2222022022' 1.0000
topTuneBvaried_Hard2005_unifield_b0.35_k1.2 0.35 362 0.3605 1.0000 0.7544 0.6440 0.3794 0 '1211222212' 1.0000
topTuneBvaried_Hard2005_unifield_b0.35_k1.2 0.35 363 0.1185 0.4000 0.5104 0.4616 0.1635 0 '2200200020' 1.0000
topTuneBvaried_Hard2005_unifield_b0.35_k1.2 0.35 367 0.0607 0.1000 0.0694 0.3711 0.0572 0 '0000000200' 0.1250
topTuneBvaried_Hard2005_unifield_b0.35_k1.2 0.35 372 0.0947 0.1000 0.1022 0.4694 0.0822 0 '0100000000' 0.5000
topTuneBvaried_Hard2005_unifield_b0.35_k1.2 0.35 374 0.6039 0.6000 0.3315 0.8362 0.7433 0 '0020201111' 0.3333
topTuneBvaried_Hard2005_unifield_b0.35_k1.2 0.35 375 0.2453 0.4000 0.4074 0.6867 0.1968 0 '0110101000' 0.5000
topTuneBvaried_Hard2005_unifield_b0.35_k1.2 0.35 378 0.1386 0.1000 0.0694 0.5273 0.1328 0 '0000000100' 0.1250
topTuneBvaried_Hard2005_unifield_b0.35_k1.2 0.35 383 0.0602 0.1000 0.0663 0.3238 0.0996 0 '0000000020' 0.1111
topTuneBvaried_Hard2005_unifield_b0.35_k1.2 0.35 389 0.0921 0.1000 0.0469 0.3888 0.1467 0 '0000001000' 0.1429
topTuneBvaried_Hard2005_unifield_b0.35_k1.2 0.35 393 0.0423 0.1000 0.0694 0.2642 0.0754 0 '0000000200' 0.1250
topTuneBvaried_Hard2005_unifield_b0.35_k1.2 0.35 394 0.4821 1.0000 1.0000 0.7540 0.4701 0 '1111111111' 1.0000
topTuneBvaried_Hard2005_unifield_b0.35_k1.2 0.35 397 0.0507 0.4000 0.4698 0.2718 0.0843 0 '1010001010' 1.0000
topTuneBvaried_Hard2005_unifield_b0.35_k1.2 0.35 399 0.2599 0.7000 0.6880 0.5088 0.3893 0 '2120202022' 1.0000
topTuneBvaried_Hard2005_unifield_b0.35_k1.2 0.35 401 0.0926 0.2000 0.2895 0.4535 0.0978 0 '2000000200' 1.0000
topTuneBvaried_Hard2005_unifield_b0.35_k1.2 0.35 404 0.2662 0.5000 0.3702 0.5987 0.3966 0 '1201010100' 1.0000
topTuneBvaried_Hard2005_unifield_b0.35_k1.2 0.35 408 0.1101 0.2000 0.2548 0.4669 0.0873 0 '2000000100' 1.0000
topTuneBvaried_Hard2005_unifield_b0.35_k1.2 0.35 409 0.3694 0.7000 0.5158 0.7399 0.3831 0 '0202102212' 0.5000
topTuneBvaried_Hard2005_unifield_b0.35_k1.2 0.35 416 0.4082 0.4000 0.2539 0.7462 0.3918 0 '1100100001' 1.0000
topTuneBvaried_Hard2005_unifield_b0.35_k1.2 0.35 419 0.1391 0.3000 0.3024 0.4121 0.1730 0 '0200220000' 0.5000
topTuneBvaried_Hard2005_unifield_b0.35_k1.2 0.35 426 0.1035 0.1000 0.0694 0.3754 0.2097 0 '0000000200' 0.1250
topTuneBvaried_Hard2005_unifield_b0.35_k1.2 0.35 427 0.2680 0.7000 0.5926 0.5548 0.3133 0 '1022020222' 1.0000
topTuneBvaried_Hard2005_unifield_b0.35_k1.2 0.35 433 0.1206 0.4000 0.4308 0.3650 0.1509 0 '2002102000' 1.0000
topTuneBvaried_Hard2005_unifield_b0.35_k1.2 0.35 435 0.2080 0.4000 0.1768 0.5729 0.2077 0 '0011100001' 0.3333
topTuneBvaried_Hard2005_unifield_b0.35_k1.2 0.35 436 0.5040 0.7000 0.7376 0.6968 0.6349 0 '2221022200' 1.0000
topTuneBvaried_Hard2005_unifield_b0.35_k1.2 0.35 439 0.0642 0.2000 0.1419 0.2779 0.1090 0 '1000000001' 1.0000
topTuneBvaried_Hard2005_unifield_b0.35_k1.2 0.35 443 0.2706 0.8000 0.6371 0.5568 0.4009 0 '2202111011' 1.0000
topTuneBvaried_Hard2005_unifield_b0.35_k1.2 0.35 448 0.0190 0.0000 0.0000 0.2351 0.0218 0 '0000000000' 0.0217
topTuneBvaried_Hard2005_unifield_b0.35_k1.2 0.35 622 0.4648 0.9000 0.8988 0.7352 0.5029 0 '2222222021' 1.0000
topTuneBvaried_Hard2005_unifield_b0.35_k1.2 0.35 625 0.0239 0.2000 0.2751 0.2093 0.0339 0 '2010000000' 1.0000
topTuneBvaried_Hard2005_unifield_b0.35_k1.2 0.35 638 0.1536 0.5000 0.3553 0.3688 0.2868 0 '1011002200' 1.0000
topTuneBvaried_Hard2005_unifield_b0.35_k1.2 0.35 639 0.1876 0.2000 0.0714 0.4926 0.2932 0 '0000001100' 0.1429
topTuneBvaried_Hard2005_unifield_b0.35_k1.2 0.35 648 0.5245 0.9000 0.6455 0.7503 0.5366 0 '1212101221' 1.0000
topTuneBvaried_Hard2005_unifield_b0.35_k1.2 0.35 650 0.0775 0.1000 0.1542 0.4384 0.0850 0 '0200000000' 0.5000
topTuneBvaried_Hard2005_unifield_b0.35_k1.2 0.35 651 0.0200 0.0000 0.0000 0.1898 0.0438 1 '00000000-0' 0.0435
topTuneBvaried_Hard2005_unifield_b0.35_k1.2 0.35 658 0.2689 0.5000 0.3929 0.5973 0.3211 0 '1012000202' 1.0000
topTuneBvaried_Hard2005_unifield_b0.35_k1.2 0.35 689 0.0383 0.1000 0.0318 0.2727 0.0866 1 '0000000-01' 0.1000
topTuneBvaried_Hard2005_unifield_b0.3_k1.2 0.3 303 0.4413 0.6000 0.7156 0.8136 0.3843 0 '2222022000' 1.0000
topTuneBvaried_Hard2005_unifield_b0.3_k1.2 0.3 307 0.3120 1.0000 0.5773 0.5084 0.4125 0 '1111211211' 1.0000
topTuneBvaried_Hard2005_unifield_b0.3_k1.2 0.3 310 0.1238 0.5000 0.3585 0.3404 0.1557 0 '1110012000' 1.0000
topTuneBvaried_Hard2005_unifield_b0.3_k1.2 0.3 314 0.0081 0.1000 0.1542 0.1108 0.0130 0 '0200000000' 0.5000
topTuneBvaried_Hard2005_unifield_b0.3_k1.2 0.3 322 0.0122 0.1000 0.0948 0.1084 0.0270 0 '0002000000' 0.2500
topTuneBvaried_Hard2005_unifield_b0.3_k1.2 0.3 325 0.4839 0.7000 0.4302 0.7646 0.6269 0 '1011100111' 1.0000
topTuneBvaried_Hard2005_unifield_b0.3_k1.2 0.3 330 0.2804 0.8000 0.7032 0.6995 0.2357 0 '1111101110' 1.0000
topTuneBvaried_Hard2005_unifield_b0.3_k1.2 0.3 336 0.4713 0.9000 0.5103 0.7241 0.4467 0 '0211111211' 0.5000
topTuneBvaried_Hard2005_unifield_b0.3_k1.2 0.3 341 0.0984 0.3000 0.1799 0.4373 0.1140 0 '0000100021' 0.2000
topTuneBvaried_Hard2005_unifield_b0.3_k1.2 0.3 344 0.0940 0.5000 0.2491 0.3172 0.1379 0 '0111100100' 0.5000
topTuneBvaried_Hard2005_unifield_b0.3_k1.2 0.3 345 0.0369 0.1000 0.0679 0.3014 0.0000 0 '0000000001' 0.1000
topTuneBvaried_Hard2005_unifield_b0.3_k1.2 0.3 347 0.1978 0.7000 0.7721 0.5718 0.2370 0 '2222020022' 1.0000
topTuneBvaried_Hard2005_unifield_b0.3_k1.2 0.3 353 0.0423 0.0000 0.0000 0.2861 0.0000 0 '0000000000' 0.0370
topTuneBvaried_Hard2005_unifield_b0.3_k1.2 0.3 354 0.1490 0.8000 0.8415 0.4513 0.3375 0 '2222020222' 1.0000
topTuneBvaried_Hard2005_unifield_b0.3_k1.2 0.3 362 0.3747 1.0000 0.7684 0.6551 0.3870 0 '1212222121' 1.0000
topTuneBvaried_Hard2005_unifield_b0.3_k1.2 0.3 363 0.1178 0.4000 0.5175 0.4594 0.1626 0 '2200202000' 1.0000
topTuneBvaried_Hard2005_unifield_b0.3_k1.2 0.3 367 0.0598 0.0000 0.0000 0.3684 0.0565 0 '0000000000' 0.0909
topTuneBvaried_Hard2005_unifield_b0.3_k1.2 0.3 372 0.0930 0.1000 0.1022 0.4672 0.0792 0 '0100000000' 0.5000
topTuneBvaried_Hard2005_unifield_b0.3_k1.2 0.3 374 0.6054 0.6000 0.3521 0.8363 0.7483 0 '0020011212' 0.3333
topTuneBvaried_Hard2005_unifield_b0.3_k1.2 0.3 375 0.2453 0.4000 0.3972 0.6842 0.1976 0 '0101110000' 0.5000
topTuneBvaried_Hard2005_unifield_b0.3_k1.2 0.3 378 0.1388 0.1000 0.0694 0.5273 0.1302 0 '0000000100' 0.1250
topTuneBvaried_Hard2005_unifield_b0.3_k1.2 0.3 383 0.0651 0.1000 0.0734 0.3304 0.1081 0 '0000002000' 0.1429
topTuneBvaried_Hard2005_unifield_b0.3_k1.2 0.3 389 0.1061 0.2000 0.0908 0.4128 0.1581 0 '0000010001' 0.1667
topTuneBvaried_Hard2005_unifield_b0.3_k1.2 0.3 393 0.0421 0.1000 0.0694 0.2646 0.0742 0 '0000000200' 0.1250
