schema b QueryNum map p10 ndcg10 ndcg1000 bpref unjudged relString rr 
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 105002 0.0065 0.0000 0.0000 0.1205 0.0788 5 '00--0-00--' 0.0370
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 105003 0.0012 0.0000 0.0000 0.0397 0.0412 2 '00000000--' 0.0189
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 105004 0.0918 0.5000 0.5398 0.2670 0.1456 3 '221102-0--' 1.0000
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 105005 0.0032 0.1000 0.0392 0.0467 0.0379 5 '----01-000' 0.1667
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 105006 0.0198 0.1000 0.2201 0.1471 0.1013 0 '2000000000' 1.0000
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 106001 0.0398 0.2000 0.1467 0.1743 0.1652 1 '1000001-00' 1.0000
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 106002 0.0316 0.4000 0.4105 0.1691 0.1611 1 '20-0120200' 1.0000
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 106003 0.0000 0.0000 0.0000 0.0018 0.0042 7 '-00-----0-' 0.0017
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 106004 0.1395 1.0000 1.0000 0.4043 0.3103 0 '2222222222' 1.0000
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 106005 0.0173 0.2000 0.1168 0.0997 0.1284 4 '0101--0-0-' 0.5000
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 106006 0.1164 0.9000 0.5363 0.2858 0.2457 1 '1-11121212' 1.0000
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 107001 0.0060 0.0000 0.0000 0.1116 0.0930 8 '-----0--0-' 0.0455
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 107002 0.0087 0.1000 0.0851 0.0790 0.0406 2 '0000200-0-' 0.2000
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 107003 0.0142 0.1000 0.0318 0.1865 0.0673 1 '0000000-01' 0.1000
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 107004 0.0823 0.2000 0.1052 0.3756 0.2392 0 '0000002001' 0.1429
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 107005 0.0236 0.1000 0.0347 0.2388 0.0785 0 '0000000100' 0.1250
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 107006 0.0537 0.1000 0.0948 0.3142 0.1621 1 '00020-0000' 0.2500
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 108001 0.0600 0.1000 0.0663 0.3418 0.0781 1 '0-00000020' 0.1111
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 108002 0.0176 0.0000 0.0000 0.2036 0.0260 2 '000000-00-' 0.0500
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 108003 0.0034 0.0000 0.0000 0.0844 0.0000 2 '0000--0000' 0.0217
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 108004 0.0051 0.0000 0.0000 0.1552 0.0000 1 '000000000-' 0.0062
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 108005 0.0275 0.0000 0.0000 0.2864 0.0017 2 '-00-000000' 0.0256
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 108006 0.0260 0.0000 0.0000 0.2775 0.0191 0 '0000000000' 0.0556
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 109001 0.0002 0.0000 0.0000 0.0153 0.0000 1 '000-000000' 0.0051
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 109002 0.0410 0.2000 0.1799 0.1830 0.1125 0 '0001100000' 0.2500
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 109003 0.0408 0.1000 0.2201 0.1567 0.0617 3 '1000000---' 1.0000
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 109004 0.0151 0.1000 0.1100 0.1097 0.0343 1 '00100-0000' 0.3333
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 109005 0.0119 0.0000 0.0000 0.1577 0.0453 2 '0000-00-00' 0.0455
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 109006 0.0000 0.0000 0.0000 0.0000 0.0000 1 '000000-000' 0.0000
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 110001 0.0833 0.2000 0.1732 0.4042 0.4435 8 '---2-2----' 0.2500
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 110002 0.1725 0.8000 0.4640 0.4656 0.4382 1 '1111111-02' 1.0000
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 110003 0.0004 0.0000 0.0000 0.0117 0.0186 4 '0000-0--0-' 0.0455
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 110004 0.1312 0.9000 0.6155 0.3987 0.3729 0 '1011222212' 1.0000
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 110005 0.0121 0.1000 0.0474 0.1055 0.1234 1 '000100000-' 0.2500
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 110006 0.0820 0.6000 0.7034 0.3688 0.3124 0 '2222002020' 1.0000
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 111001 0.1575 0.7000 0.5112 0.4894 0.3032 0 '1200211201' 1.0000
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 111002 0.1662 0.7000 0.4603 0.4061 0.3699 0 '1211011010' 1.0000
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 111003 0.0911 0.5000 0.4084 0.4164 0.2020 0 '2001100102' 1.0000
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 111004 0.1219 0.6000 0.4520 0.4226 0.2265 0 '1201120100' 1.0000
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 111005 0.0086 0.0000 0.0000 0.1254 0.0760 0 '0000000000' 0.0345
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 111006 0.1041 0.3000 0.1450 0.3852 0.3075 1 '00111-0000' 0.3333
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 112001 0.0937 0.6000 0.5928 0.3799 0.3719 2 '21202-21-0' 1.0000
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 112002 0.1473 0.7000 0.5505 0.4530 0.4423 0 '0221210022' 0.5000
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 112003 0.1280 0.7000 0.5072 0.3497 0.3537 2 '0221-121-2' 0.5000
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 112004 0.1044 0.6000 0.6867 0.3796 0.3608 1 '220222020-' 1.0000
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 112005 0.1691 0.7000 0.4410 0.4336 0.4499 1 '01-1122022' 0.5000
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 112006 0.1686 0.9000 0.6722 0.4330 0.4302 0 '1121222102' 1.0000
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 113001 0.0494 0.0000 0.0000 0.3078 0.1141 0 '0000000000' 0.0769
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 113002 0.0449 0.4000 0.3731 0.2456 0.1502 2 '200020-11-' 1.0000
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 113003 0.0114 0.1000 0.0367 0.1462 0.0416 1 '0-00001000' 0.1429
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 113004 0.0161 0.0000 0.0000 0.2093 0.0158 0 '0000000000' 0.0164
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 113005 0.0168 0.0000 0.0000 0.1538 0.0338 0 '0000000000' 0.0556
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 113006 0.0707 0.3000 0.3531 0.3223 0.1516 0 '2000000202' 1.0000
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 114001 0.1353 0.2000 0.1694 0.4496 0.1248 0 '0110000000' 0.5000
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 114002 0.0215 0.0000 0.0000 0.2475 0.0000 0 '0000000000' 0.0204
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 114003 0.0985 0.2000 0.2236 0.4171 0.1267 1 '0102-00000' 0.5000
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 114004 0.0879 0.2000 0.2566 0.3469 0.1304 0 '1000020000' 1.0000
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 114005 0.0215 0.0000 0.0000 0.2475 0.0000 0 '0000000000' 0.0204
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 114006 0.1020 0.1000 0.2996 0.4671 0.0870 0 '2000000000' 1.0000
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 115001 0.0000 0.0000 0.0000 0.0000 0.0000 0 '0000000000' 0.0000
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 115002 0.0691 0.1000 0.0734 0.4080 0.0997 0 '0000002000' 0.1429
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 115003 0.1137 0.5000 0.2578 0.4401 0.1911 0 '0000211012' 0.2000
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 115004 0.0913 0.2000 0.0793 0.4172 0.0935 0 '0000101000' 0.2000
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 115005 0.0156 0.0000 0.0000 0.2285 0.0093 1 '000000000-' 0.0263
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 115006 0.0060 0.0000 0.0000 0.1466 0.0129 0 '0000000000' 0.0357
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 116001 0.0158 0.1000 0.0627 0.0743 0.0510 1 '000010000-' 0.2000
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 116002 0.0004 0.0000 0.0000 0.0188 0.0000 0 '0000000000' 0.0063
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 116003 0.0005 0.0000 0.0000 0.0189 0.0000 0 '0000000000' 0.0064
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 116004 0.0014 0.0000 0.0000 0.0516 0.0000 1 '000000000-' 0.0088
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 116005 0.0002 0.0000 0.0000 0.0167 0.0000 0 '0000000000' 0.0033
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 116006 0.0004 0.0000 0.0000 0.0182 0.0000 0 '0000000000' 0.0053
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 117001 0.0256 0.0000 0.0000 0.2143 0.0222 0 '0000000000' 0.0769
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 117002 0.0159 0.0000 0.0000 0.1727 0.0000 0 '0000000000' 0.0370
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 117003 0.0000 0.0000 0.0000 0.0000 0.0000 0 '0000000000' 0.0000
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 117004 0.0275 0.0000 0.0000 0.2515 0.0222 0 '0000000000' 0.0833
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 117005 0.0283 0.0000 0.0000 0.1932 0.0083 0 '0000000000' 0.0588
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 117006 0.0283 0.0000 0.0000 0.1932 0.0083 0 '0000000000' 0.0588
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 118001 0.4061 0.8000 0.6150 0.6583 0.4417 0 '2120011111' 1.0000
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 118002 0.3922 0.6000 0.4139 0.6085 0.5106 0 '0102201120' 0.5000
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 118003 0.3739 0.8000 0.4740 0.5668 0.4004 0 '1012111011' 1.0000
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 118004 0.3794 0.8000 0.5848 0.6497 0.4178 0 '2100121111' 1.0000
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 118005 0.0043 0.1000 0.0392 0.0243 0.0248 0 '0000001000' 0.1429
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 118006 0.3485 0.8000 0.4134 0.5726 0.3747 0 '0111021111' 0.5000
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 119001 0.0606 0.2000 0.1652 0.3795 0.0828 0 '0000200002' 0.2000
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 119002 0.0276 0.0000 0.0000 0.2790 0.0296 0 '0000000000' 0.0909
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 119003 0.1211 0.2000 0.2168 0.4727 0.1243 0 '0020200000' 0.3333
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 119004 0.0000 0.0000 0.0000 0.0000 0.0000 0 '0000000000' 0.0000
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 119005 0.0321 0.0000 0.0000 0.3085 0.0237 1 '0000000-00' 0.0909
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 119006 0.0277 0.1000 0.0771 0.2934 0.0355 0 '0000000200' 0.1250
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 120001 0.0700 0.0000 0.0000 0.4258 0.0200 0 '0000000000' 0.0667
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 120002 0.0611 0.1000 0.0636 0.3931 0.0744 0 '0000000001' 0.1000
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 120003 0.0330 0.1000 0.0851 0.3514 0.0544 0 '0000100000' 0.2000
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 120004 0.0000 0.0000 0.0000 0.0000 0.0000 0 '0000000000' 0.0000
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 120005 0.0000 0.0000 0.0000 0.0110 0.0000 2 '00000000--' 0.0010
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 120006 0.0486 0.1000 0.1100 0.3648 0.0578 0 '0010000000' 0.3333
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 121001 0.2739 0.9000 0.6399 0.6077 0.5318 1 '211111-212' 1.0000
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 121002 0.1821 0.8000 0.6195 0.4183 0.3558 0 '2011221012' 1.0000
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 121003 0.0182 0.4000 0.1797 0.0921 0.0844 0 '0011100100' 0.3333
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 121004 0.0953 0.5000 0.3654 0.3552 0.3021 1 '12001101-0' 1.0000
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 121005 0.0137 0.1000 0.0550 0.0985 0.0960 1 '0010000-00' 0.3333
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 121006 0.2576 0.6000 0.5532 0.6232 0.5409 1 '221000121-' 1.0000
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 122001 0.1390 0.5000 0.4211 0.4337 0.3934 0 '1022100002' 1.0000
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 122002 0.2912 0.9000 0.8293 0.6557 0.5630 0 '2022222221' 1.0000
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 122003 0.2004 0.4000 0.4479 0.5783 0.5104 1 '2102000-02' 1.0000
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 122004 0.3011 1.0000 0.7982 0.5935 0.5190 0 '1212221222' 1.0000
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 122005 0.0871 0.3000 0.2646 0.3680 0.3191 3 '110-2--000' 1.0000
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 122006 0.2233 0.8000 0.6615 0.5459 0.4498 2 '1222--2211' 1.0000
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 123001 0.1174 0.1000 0.1100 0.4933 0.1835 0 '0020000000' 0.3333
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 123002 0.1981 0.5000 0.4643 0.5858 0.1833 0 '1200022002' 1.0000
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 123003 0.1447 0.1000 0.0426 0.4987 0.1669 0 '0000100000' 0.2000
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 123004 0.1447 0.1000 0.0426 0.4987 0.1669 0 '0000100000' 0.2000
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 123005 0.3468 0.8000 0.8701 0.6796 0.4496 0 '2222222200' 1.0000
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 123006 0.0649 0.3000 0.3747 0.2907 0.1569 1 '2100200-00' 1.0000
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 124001 0.0053 0.0000 0.0000 0.0804 0.0320 4 '00000---0-' 0.0303
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 124002 0.0192 0.1000 0.0392 0.1655 0.0528 2 '000001-0-0' 0.1667
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 124003 0.0139 0.1000 0.0392 0.1329 0.0448 1 '00000100-0' 0.1667
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 124004 0.0081 0.1000 0.0331 0.0985 0.0320 1 '000-000010' 0.1111
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 124005 0.0084 0.0000 0.0000 0.1312 0.0000 4 '000000----' 0.0200
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 124006 0.0250 0.1000 0.0331 0.1731 0.0432 2 '000000-01-' 0.1111
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 125001 0.0106 0.0000 0.0000 0.1347 0.1277 0 '0000000000' 0.0588
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 125002 0.0000 0.0000 0.0000 0.0000 0.0000 0 '0000000000' 0.0000
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 125003 0.0452 0.1000 0.0392 0.3162 0.1029 1 '0000010-00' 0.1667
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 125004 0.0940 0.4000 0.2133 0.4073 0.1999 1 '00200-1101' 0.3333
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 125005 0.0464 0.2000 0.1467 0.2877 0.0959 1 '10000010-0' 1.0000
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 125006 0.1562 0.4000 0.1931 0.4664 0.2859 0 '0001012010' 0.2500
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 126001 0.0160 0.1000 0.0426 0.1790 0.1426 0 '0000100000' 0.2000
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 126002 0.1059 0.5000 0.2591 0.3653 0.3035 0 '0021001011' 0.3333
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 126003 0.0000 0.0000 0.0000 0.0000 0.0000 4 '000--00-0-' 0.0000
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 126004 0.0010 0.0000 0.0000 0.0288 0.0282 0 '0000000000' 0.0667
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 126005 0.0449 0.4000 0.2088 0.1841 0.1993 3 '01--10-012' 0.5000
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 126006 0.0386 0.3000 0.1756 0.2386 0.1954 4 '01--10-0-2' 0.5000
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 127001 0.1404 0.5000 0.4462 0.4958 0.3806 0 '2001021002' 1.0000
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 127002 0.1015 0.3000 0.4153 0.4442 0.3370 0 '2020200000' 1.0000
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 127003 0.0829 0.3000 0.2096 0.4102 0.3433 1 '001-200200' 0.3333
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 127004 0.1667 0.3000 0.2076 0.4798 0.4238 3 '101010---0' 1.0000
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 127005 0.1057 0.3000 0.2915 0.4135 0.3467 2 '02201-00-0' 0.5000
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 127006 0.0791 0.2000 0.1635 0.3710 0.3320 1 '00002200-0' 0.2000
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 128001 0.0000 0.0000 0.0000 0.0000 0.0000 3 '0-000000--' 0.0000
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 128002 0.1413 0.1000 0.1620 0.4870 0.0375 0 '1000000000' 1.0000
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 128003 0.0000 0.0000 0.0000 0.0000 0.0000 0 '0000000000' 0.0000
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 128004 0.1376 0.1000 0.1022 0.4413 0.0801 0 '0100000000' 0.5000
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 128005 0.0001 0.0000 0.0000 0.0103 0.0000 2 '0000000-0-' 0.0022
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 128006 0.0000 0.0000 0.0000 0.0000 0.0000 0 '0000000000' 0.0000
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 129001 0.0000 0.0000 0.0000 0.0000 0.0000 1 '0000-00000' 0.0000
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 129002 0.0007 0.0000 0.0000 0.0386 0.0000 2 '0000-0000-' 0.0041
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 129003 0.0000 0.0000 0.0000 0.0000 0.0000 1 '00-0000000' 0.0000
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 129004 0.0042 0.0000 0.0000 0.0972 0.0000 2 '00-0000-00' 0.0182
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 129005 0.0009 0.0000 0.0000 0.0267 0.0000 0 '0000000000' 0.0049
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 129006 0.0060 0.0000 0.0000 0.0524 0.0000 1 '0000-00000' 0.0476
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 130001 0.2832 0.3000 0.4403 0.6406 0.2300 0 '2020000020' 1.0000
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 130002 0.2020 0.2000 0.3987 0.4783 0.2000 0 '2200000000' 1.0000
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 130003 0.0077 0.0000 0.0000 0.1254 0.0000 0 '0000000000' 0.0244
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 130004 0.0000 0.0000 0.0000 0.0000 0.0000 1 '00000-0000' 0.0000
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 130005 0.2946 0.4000 0.4553 0.5904 0.3800 2 '0222000-2-' 0.5000
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 130006 0.4051 0.4000 0.4723 0.6337 0.3500 0 '1220000020' 1.0000
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 131001 0.0484 0.1000 0.0851 0.3122 0.0556 0 '0000100000' 0.2000
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 131002 0.0263 0.1000 0.0663 0.2081 0.0347 1 '000-000010' 0.1111
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 131003 0.1159 0.1000 0.1389 0.4370 0.0972 1 '01000000-0' 0.5000
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 131004 0.0361 0.0000 0.0000 0.2199 0.0139 0 '0000000000' 0.0833
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 131005 0.1196 0.2000 0.2025 0.4432 0.1111 1 '01000000-1' 0.5000
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 131006 0.1246 0.1000 0.1389 0.4667 0.0764 0 '0100000000' 0.5000
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 132001 0.6536 0.8000 0.8454 0.8704 0.6817 0 '1111011011' 1.0000
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 132002 0.5300 0.7000 0.7168 0.8084 0.6332 0 '1100101111' 1.0000
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 132003 0.0000 0.0000 0.0000 0.0000 0.0000 2 '00-00000-0' 0.0000
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 132004 0.0000 0.0000 0.0000 0.0000 0.0000 0 '0000000000' 0.0000
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 132005 0.0048 0.0000 0.0000 0.1222 0.0000 3 '000000---0' 0.0103
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 132006 0.2268 0.2000 0.1763 0.5774 0.1592 0 '0010000010' 0.3333
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 133001 0.1096 0.9000 0.7033 0.3241 0.2931 0 '2121112201' 1.0000
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 133002 0.0637 0.4000 0.2665 0.2709 0.2836 0 '0010020202' 0.3333
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 133003 0.0009 0.0000 0.0000 0.0232 0.0239 3 '00-0000-0-' 0.0139
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 133004 0.2601 0.9000 0.9216 0.5879 0.5469 1 '22222-2222' 1.0000
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 133005 0.2227 0.9000 0.6624 0.5250 0.5170 0 '2012211112' 1.0000
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 133006 0.2530 1.0000 0.8909 0.5240 0.4855 0 '2222122121' 1.0000
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 134001 0.0042 0.0000 0.0000 0.0585 0.0206 2 '0000000-0-' 0.0455
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 134002 0.0006 0.0000 0.0000 0.0313 0.0000 0 '0000000000' 0.0061
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 134003 0.0080 0.1000 0.0354 0.0697 0.0370 0 '0000000010' 0.1111
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 134004 0.0355 0.1000 0.0371 0.2470 0.0713 1 '000000010-' 0.1250
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 134005 0.0372 0.1000 0.0340 0.2337 0.0796 1 '0000000-01' 0.1000
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 134006 0.0191 0.1000 0.0371 0.1723 0.0316 1 '000000-100' 0.1250
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 135001 0.0378 0.2000 0.1258 0.2566 0.0913 1 '0100010-00' 0.5000
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 135002 0.0346 0.0000 0.0000 0.3063 0.0522 1 '00000-0000' 0.0667
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 135003 0.0309 0.0000 0.0000 0.2738 0.0522 2 '0000000--0' 0.0556
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 135004 0.0218 0.0000 0.0000 0.2327 0.0000 0 '0000000000' 0.0141
topTuneBvaried_Clef2016_unifield_b0.25_k1.2 0.25 135005 0.0149 0.1000 0.0637 0.1879 0.0306 0 '0010000000' 0.3333
