schema alpha  QueryNum map p10 ndcg10 ndcg1000 bpref unjudged relString rr
topTuneBoost_Hard2005_alpha0 0 394 0.4533 1.0000 1.0000 0.6856 0.4646 0 '1111111111' 1.0000
topTuneBoost_Hard2005_alpha0 0 397 0.0400 0.3000 0.3273 0.2157 0.0743 0 '0110010000' 0.5000
topTuneBoost_Hard2005_alpha0 0 399 0.1710 0.6000 0.6048 0.4147 0.3007 0 '2200102022' 1.0000
topTuneBoost_Hard2005_alpha0 0 401 0.0739 0.1000 0.0694 0.3763 0.1003 0 '0000000200' 0.1250
topTuneBoost_Hard2005_alpha0 0 404 0.2540 0.2000 0.2895 0.5781 0.4153 0 '2000000200' 1.0000
topTuneBoost_Hard2005_alpha0 0 408 0.1001 0.2000 0.1781 0.4328 0.1008 0 '0200010000' 0.5000
topTuneBoost_Hard2005_alpha0 0 409 0.3056 0.4000 0.2772 0.7052 0.3150 0 '0200002011' 0.5000
topTuneBoost_Hard2005_alpha0 0 416 0.3193 0.5000 0.1990 0.6867 0.2905 0 '0001111010' 0.2500
topTuneBoost_Hard2005_alpha0 0 419 0.1008 0.2000 0.1952 0.3612 0.1557 0 '0020200000' 0.3333
topTuneBoost_Hard2005_alpha0 0 426 0.0608 0.0000 0.0000 0.2821 0.1516 0 '0000000000' 0.0909
topTuneBoost_Hard2005_alpha0 0 427 0.2760 0.8000 0.5806 0.5772 0.3124 0 '1200221112' 1.0000
topTuneBoost_Hard2005_alpha0 0 433 0.0759 0.1000 0.2201 0.3043 0.0631 0 '2000000000' 1.0000
topTuneBoost_Hard2005_alpha0 0 435 0.2143 0.4000 0.2051 0.5777 0.2364 0 '0010200011' 0.3333
topTuneBoost_Hard2005_alpha0 0 436 0.4634 0.7000 0.3706 0.6416 0.6153 0 '0121011110' 0.5000
topTuneBoost_Hard2005_alpha0 0 439 0.0389 0.1000 0.0550 0.2715 0.0756 0 '0010000000' 0.3333
topTuneBoost_Hard2005_alpha0 0 443 0.2148 0.8000 0.6745 0.5043 0.3727 0 '2211021021' 1.0000
topTuneBoost_Hard2005_alpha0 0 448 0.0179 0.0000 0.0000 0.2290 0.0208 0 '0000000000' 0.0625
topTuneBoost_Hard2005_alpha0 0 622 0.2581 1.0000 0.9669 0.6100 0.3726 0 '2222222212' 1.0000
topTuneBoost_Hard2005_alpha0 0 625 0.0085 0.1000 0.0694 0.1140 0.0146 0 '0100000000' 0.5000
topTuneBoost_Hard2005_alpha0 0 638 0.1147 0.4000 0.3196 0.3566 0.2846 2 '10102002--' 1.0000
topTuneBoost_Hard2005_alpha0 0 639 0.1721 0.1000 0.0331 0.4736 0.2854 0 '0000000010' 0.1111
topTuneBoost_Hard2005_alpha0 0 648 0.5268 0.9000 0.6864 0.7725 0.5249 0 '2111212012' 1.0000
topTuneBoost_Hard2005_alpha0 0 650 0.0516 0.1000 0.1542 0.3873 0.0557 0 '0200000000' 0.5000
topTuneBoost_Hard2005_alpha0 0 651 0.0074 0.0000 0.0000 0.1339 0.0103 0 '0000000000' 0.0147
topTuneBoost_Hard2005_alpha0 0 658 0.1908 0.3000 0.1755 0.5361 0.2463 0 '0100001200' 0.5000
topTuneBoost_Hard2005_alpha0 0 689 0.0311 0.0000 0.0000 0.2519 0.0693 0 '0000000000' 0.0435
topTuneBoost_Hard2005_alpha1 1 303 0.4140 0.3000 0.4323 0.7915 0.4143 0 '2200002000' 1.0000
topTuneBoost_Hard2005_alpha1 1 307 0.3082 1.0000 0.5698 0.5098 0.4131 0 '1111112121' 1.0000
topTuneBoost_Hard2005_alpha1 1 310 0.0758 0.4000 0.2767 0.3085 0.1020 0 '1010010002' 1.0000
topTuneBoost_Hard2005_alpha1 1 314 0.0033 0.1000 0.0871 0.0733 0.0123 2 '000002--00' 0.1667
topTuneBoost_Hard2005_alpha1 1 322 0.0106 0.1000 0.1389 0.1147 0.0249 0 '0200000000' 0.5000
topTuneBoost_Hard2005_alpha1 1 325 0.4584 0.2000 0.1737 0.7373 0.6345 0 '1000000010' 1.0000
topTuneBoost_Hard2005_alpha1 1 330 0.3142 0.7000 0.5228 0.7102 0.3377 0 '0111101110' 0.5000
topTuneBoost_Hard2005_alpha1 1 336 0.4667 0.8000 0.5315 0.6874 0.4756 0 '0112122120' 0.5000
topTuneBoost_Hard2005_alpha1 1 341 0.1089 0.1000 0.0469 0.3685 0.1600 0 '0000001000' 0.1429
topTuneBoost_Hard2005_alpha1 1 344 0.0745 0.5000 0.2571 0.3131 0.1227 1 '10-0101110' 1.0000
topTuneBoost_Hard2005_alpha1 1 345 0.0214 0.0000 0.0000 0.2451 0.0000 0 '0000000000' 0.0714
topTuneBoost_Hard2005_alpha1 1 347 0.2431 0.5000 0.5022 0.5944 0.3022 0 '0222202000' 0.5000
topTuneBoost_Hard2005_alpha1 1 353 0.0568 0.0000 0.0000 0.2840 0.0204 0 '0000000000' 0.0625
topTuneBoost_Hard2005_alpha1 1 354 0.1854 0.7000 0.7917 0.4871 0.4013 0 '2222202200' 1.0000
topTuneBoost_Hard2005_alpha1 1 362 0.2126 0.8000 0.5273 0.5133 0.2471 0 '1211101012' 1.0000
topTuneBoost_Hard2005_alpha1 1 363 0.1072 0.3000 0.3273 0.4431 0.1570 0 '0220020000' 0.5000
topTuneBoost_Hard2005_alpha1 1 367 0.0699 0.3000 0.2436 0.3938 0.0781 0 '0002200002' 0.2500
topTuneBoost_Hard2005_alpha1 1 372 0.0981 0.1000 0.1022 0.4630 0.0972 0 '0100000000' 0.5000
topTuneBoost_Hard2005_alpha1 1 374 0.5655 0.6000 0.4139 0.8329 0.6784 0 '0202101120' 0.5000
topTuneBoost_Hard2005_alpha1 1 375 0.2049 0.4000 0.3479 0.6402 0.1500 0 '0100001110' 0.5000
topTuneBoost_Hard2005_alpha1 1 378 0.1263 0.0000 0.0000 0.4835 0.1583 0 '0000000000' 0.0769
topTuneBoost_Hard2005_alpha1 1 383 0.0335 0.0000 0.0000 0.2710 0.0361 0 '0000000000' 0.0370
topTuneBoost_Hard2005_alpha1 1 389 0.0243 0.0000 0.0000 0.2244 0.0515 0 '0000000000' 0.0217
topTuneBoost_Hard2005_alpha1 1 393 0.0369 0.0000 0.0000 0.2434 0.0728 0 '0000000000' 0.0769
topTuneBoost_Hard2005_alpha1 1 394 0.3878 1.0000 1.0000 0.6443 0.4299 0 '1111111111' 1.0000
topTuneBoost_Hard2005_alpha1 1 397 0.0450 0.3000 0.3933 0.3224 0.0688 0 '1001010000' 1.0000
topTuneBoost_Hard2005_alpha1 1 399 0.1591 0.6000 0.5816 0.4068 0.2949 0 '2200210102' 1.0000
topTuneBoost_Hard2005_alpha1 1 401 0.0756 0.1000 0.0663 0.3759 0.1177 0 '0000000020' 0.1111
topTuneBoost_Hard2005_alpha1 1 404 0.2320 0.3000 0.3101 0.5619 0.3959 0 '2001100000' 1.0000
topTuneBoost_Hard2005_alpha1 1 408 0.0997 0.1000 0.0694 0.4088 0.1076 0 '0100000000' 0.5000
topTuneBoost_Hard2005_alpha1 1 409 0.3012 0.4000 0.2732 0.6917 0.3159 0 '0200000211' 0.5000
topTuneBoost_Hard2005_alpha1 1 416 0.3605 0.4000 0.2612 0.7256 0.3303 0 '1100110000' 1.0000
topTuneBoost_Hard2005_alpha1 1 419 0.0937 0.2000 0.1795 0.3516 0.1453 0 '0020000200' 0.3333
topTuneBoost_Hard2005_alpha1 1 426 0.0463 0.1000 0.0636 0.2627 0.1291 0 '0000000002' 0.1000
topTuneBoost_Hard2005_alpha1 1 427 0.2753 0.8000 0.5806 0.5766 0.3124 0 '1200221112' 1.0000
topTuneBoost_Hard2005_alpha1 1 433 0.0763 0.1000 0.2201 0.3028 0.0549 0 '2000000000' 1.0000
topTuneBoost_Hard2005_alpha1 1 435 0.2524 0.5000 0.2406 0.6024 0.2884 0 '0002101101' 0.2500
topTuneBoost_Hard2005_alpha1 1 436 0.4397 0.3000 0.3311 0.6294 0.5996 0 '2001000002' 1.0000
topTuneBoost_Hard2005_alpha1 1 439 0.0405 0.1000 0.0550 0.2762 0.0757 0 '0010000000' 0.3333
topTuneBoost_Hard2005_alpha1 1 443 0.2176 0.6000 0.6007 0.5080 0.3750 0 '2201122000' 1.0000
topTuneBoost_Hard2005_alpha1 1 448 0.0167 0.0000 0.0000 0.2259 0.0199 0 '0000000000' 0.0357
topTuneBoost_Hard2005_alpha1 1 622 0.2944 0.7000 0.7191 0.6277 0.3925 0 '2022202220' 1.0000
topTuneBoost_Hard2005_alpha1 1 625 0.0092 0.1000 0.0694 0.1322 0.0185 0 '0100000000' 0.5000
topTuneBoost_Hard2005_alpha1 1 638 0.1050 0.4000 0.2255 0.3396 0.2730 1 '-101010200' 0.5000
topTuneBoost_Hard2005_alpha1 1 639 0.1808 0.2000 0.0649 0.4819 0.2886 0 '0000000011' 0.1111
topTuneBoost_Hard2005_alpha1 1 648 0.5599 1.0000 0.7542 0.7756 0.5447 0 '2111212122' 1.0000
topTuneBoost_Hard2005_alpha1 1 650 0.0510 0.1000 0.1542 0.3872 0.0605 0 '0200000000' 0.5000
topTuneBoost_Hard2005_alpha1 1 651 0.0073 0.0000 0.0000 0.1395 0.0021 0 '0000000000' 0.0093
topTuneBoost_Hard2005_alpha1 1 658 0.1923 0.3000 0.1676 0.5390 0.2503 0 '0010012000' 0.3333
topTuneBoost_Hard2005_alpha1 1 689 0.0377 0.0000 0.0000 0.2727 0.0903 1 '000000000-' 0.0909
topTuneBoost_Hard2005_alpha10 10 303 0.1235 0.3000 0.2466 0.3579 0.2642 0 '0002022000' 0.2500
topTuneBoost_Hard2005_alpha10 10 307 0.0178 0.5000 0.3941 0.1284 0.1022 0 '2000100112' 1.0000
topTuneBoost_Hard2005_alpha10 10 310 0.0001 0.0000 0.0000 0.0216 0.0083 0 '0000000000' 0.0017
topTuneBoost_Hard2005_alpha10 10 314 0.0005 0.0000 0.0000 0.0363 0.0000 2 '0-0-000000' 0.0052
topTuneBoost_Hard2005_alpha10 10 322 0.0012 0.0000 0.0000 0.0441 0.0000 3 '0---000000' 0.0032
topTuneBoost_Hard2005_alpha10 10 325 0.1837 0.0000 0.0000 0.4351 0.4647 8 '---0-0----' 0.0625
topTuneBoost_Hard2005_alpha10 10 330 0.0714 0.1000 0.1804 0.3454 0.3678 7 '1--0-----0' 1.0000
topTuneBoost_Hard2005_alpha10 10 336 0.1463 0.5000 0.2899 0.3793 0.2732 1 '1-00010112' 1.0000
topTuneBoost_Hard2005_alpha10 10 341 0.1117 0.1000 0.0704 0.2928 0.1344 0 '0010000000' 0.3333
topTuneBoost_Hard2005_alpha10 10 344 0.0256 0.1000 0.1100 0.1911 0.1420 6 '1-----000-' 1.0000
topTuneBoost_Hard2005_alpha10 10 345 0.0000 0.0000 0.0000 0.0000 0.0000 1 '00000-0000' 0.0000
topTuneBoost_Hard2005_alpha10 10 347 0.0774 0.1000 0.0948 0.3399 0.3085 7 '--02----0-' 0.2500
topTuneBoost_Hard2005_alpha10 10 353 0.0965 0.4000 0.2978 0.2152 0.1701 0 '0011101000' 0.3333
topTuneBoost_Hard2005_alpha10 10 354 0.0506 0.2000 0.1357 0.2772 0.3051 6 '-0-----220' 0.1250
topTuneBoost_Hard2005_alpha10 10 362 0.0609 0.8000 0.8482 0.2872 0.1427 0 '2222200222' 1.0000
topTuneBoost_Hard2005_alpha10 10 363 0.0188 0.1000 0.2201 0.1621 0.0916 3 '200-0-00-0' 1.0000
topTuneBoost_Hard2005_alpha10 10 367 0.0462 0.1000 0.2201 0.2858 0.1263 3 '20-0-0-000' 1.0000
topTuneBoost_Hard2005_alpha10 10 372 0.0190 0.0000 0.0000 0.2013 0.0700 6 '------0000' 0.0152
topTuneBoost_Hard2005_alpha10 10 374 0.3129 0.3000 0.4690 0.6537 0.6104 5 '222-----00' 1.0000
topTuneBoost_Hard2005_alpha10 10 375 0.0251 0.3000 0.2394 0.1409 0.0948 0 '0001010010' 0.2500
topTuneBoost_Hard2005_alpha10 10 378 0.0227 0.1000 0.2201 0.1852 0.0192 2 '10000-000-' 1.0000
topTuneBoost_Hard2005_alpha10 10 383 0.0017 0.0000 0.0000 0.0428 0.0289 3 '000000---0' 0.0130
topTuneBoost_Hard2005_alpha10 10 389 0.0089 0.1000 0.0469 0.0861 0.0761 2 '0000-010-0' 0.1429
topTuneBoost_Hard2005_alpha10 10 393 0.0025 0.1000 0.0851 0.0284 0.0176 2 '00002000--' 0.2000
topTuneBoost_Hard2005_alpha10 10 394 0.1059 0.8000 0.7163 0.2353 0.1430 1 '-111111110' 0.5000
topTuneBoost_Hard2005_alpha10 10 397 0.0229 0.0000 0.0000 0.2884 0.0234 6 '0----0-0-0' 0.0042
topTuneBoost_Hard2005_alpha10 10 399 0.0163 0.5000 0.3425 0.1104 0.0976 2 '00202121--' 0.3333
topTuneBoost_Hard2005_alpha10 10 401 0.0226 0.3000 0.2900 0.1282 0.0936 4 '--222000--' 0.3333
topTuneBoost_Hard2005_alpha10 10 404 0.0312 0.7000 0.4385 0.1520 0.1153 1 '12011-0111' 1.0000
topTuneBoost_Hard2005_alpha10 10 408 0.0370 0.2000 0.3149 0.1969 0.1363 3 '2-02-000-0' 1.0000
topTuneBoost_Hard2005_alpha10 10 409 0.0336 0.6000 0.4057 0.1376 0.1196 0 '0112022100' 0.5000
topTuneBoost_Hard2005_alpha10 10 416 0.2754 0.5000 0.3480 0.5533 0.3880 2 '-20-101022' 0.5000
topTuneBoost_Hard2005_alpha10 10 419 0.0066 0.0000 0.0000 0.1085 0.0311 3 '000-0-00-0' 0.0833
topTuneBoost_Hard2005_alpha10 10 426 0.0020 0.0000 0.0000 0.0709 0.0714 10 '----------' 0.0045
topTuneBoost_Hard2005_alpha10 10 427 0.0043 0.1000 0.0474 0.0206 0.0163 6 '0001------' 0.2500
topTuneBoost_Hard2005_alpha10 10 433 0.0145 0.0000 0.0000 0.1024 0.0947 7 '0-------00' 0.0714
topTuneBoost_Hard2005_alpha10 10 435 0.1233 0.2000 0.0739 0.3522 0.3489 3 '0000-101--' 0.1667
topTuneBoost_Hard2005_alpha10 10 436 0.0359 0.8000 0.6247 0.1783 0.1087 0 '2210101112' 1.0000
topTuneBoost_Hard2005_alpha10 10 439 0.0116 0.1000 0.0663 0.1558 0.1562 3 '0000--0-20' 0.1111
topTuneBoost_Hard2005_alpha10 10 443 0.0524 0.4000 0.4537 0.2686 0.2019 2 '12220000--' 1.0000
topTuneBoost_Hard2005_alpha10 10 448 0.0011 0.0000 0.0000 0.0453 0.0270 8 '0--------0' 0.0059
topTuneBoost_Hard2005_alpha10 10 622 0.0960 0.6000 0.4264 0.2339 0.1710 0 '0020022122' 0.3333
topTuneBoost_Hard2005_alpha10 10 625 0.0101 0.1000 0.2201 0.1075 0.0137 1 '2000000-00' 1.0000
topTuneBoost_Hard2005_alpha10 10 638 0.0015 0.0000 0.0000 0.0665 0.0765 5 '00000-----' 0.0333
topTuneBoost_Hard2005_alpha10 10 639 0.0274 0.5000 0.2931 0.1261 0.1174 0 '1100110001' 1.0000
topTuneBoost_Hard2005_alpha10 10 648 0.1352 0.6000 0.5087 0.3069 0.1926 3 '112221---0' 1.0000
topTuneBoost_Hard2005_alpha10 10 650 0.0032 0.0000 0.0000 0.0806 0.0000 0 '0000000000' 0.0204
topTuneBoost_Hard2005_alpha10 10 651 0.0045 0.0000 0.0000 0.0776 0.0568 3 '00000--00-' 0.0588
topTuneBoost_Hard2005_alpha10 10 658 0.0401 0.2000 0.1136 0.2231 0.1757 1 '000100002-' 0.2500
topTuneBoost_Hard2005_alpha10 10 689 0.0257 0.0000 0.0000 0.1707 0.1313 5 '--00-000--' 0.0909
topTuneBoost_Hard2005_alpha2 2 303 0.4193 0.4000 0.4986 0.7957 0.4135 0 '2200002020' 1.0000
topTuneBoost_Hard2005_alpha2 2 307 0.3154 1.0000 0.6077 0.5183 0.4157 0 '1111122112' 1.0000
topTuneBoost_Hard2005_alpha2 2 310 0.0586 0.3000 0.1858 0.2727 0.0890 0 '1000001010' 1.0000
topTuneBoost_Hard2005_alpha2 2 314 0.0031 0.1000 0.0815 0.0721 0.0121 2 '0000002--0' 0.1429
topTuneBoost_Hard2005_alpha2 2 322 0.0037 0.1000 0.0694 0.0718 0.0222 0 '0000000200' 0.1250
topTuneBoost_Hard2005_alpha2 2 325 0.4734 0.2000 0.2002 0.7444 0.6506 0 '1010000000' 1.0000
topTuneBoost_Hard2005_alpha2 2 330 0.3391 0.5000 0.3929 0.7144 0.4038 0 '0111000110' 0.5000
topTuneBoost_Hard2005_alpha2 2 336 0.4711 0.8000 0.5650 0.7050 0.4768 0 '1012120212' 1.0000
topTuneBoost_Hard2005_alpha2 2 341 0.1221 0.2000 0.0831 0.3806 0.1717 0 '0000000011' 0.1111
topTuneBoost_Hard2005_alpha2 2 344 0.0707 0.4000 0.1585 0.3055 0.1196 1 '0-01101001' 0.2500
topTuneBoost_Hard2005_alpha2 2 345 0.0141 0.0000 0.0000 0.2239 0.0000 0 '0000000000' 0.0370
topTuneBoost_Hard2005_alpha2 2 347 0.2491 0.5000 0.4620 0.6018 0.3117 0 '0222200010' 0.5000
topTuneBoost_Hard2005_alpha2 2 353 0.0573 0.1000 0.0543 0.2888 0.0431 0 '0000000010' 0.1111
topTuneBoost_Hard2005_alpha2 2 354 0.1896 0.7000 0.7788 0.4878 0.4193 0 '2222200022' 1.0000
topTuneBoost_Hard2005_alpha2 2 362 0.1692 0.7000 0.5279 0.4722 0.2093 0 '2111010012' 1.0000
topTuneBoost_Hard2005_alpha2 2 363 0.1032 0.4000 0.3909 0.4326 0.1542 0 '0220020002' 0.5000
topTuneBoost_Hard2005_alpha2 2 367 0.0721 0.3000 0.2547 0.3988 0.0886 0 '0020020020' 0.3333
topTuneBoost_Hard2005_alpha2 2 372 0.0943 0.1000 0.1022 0.4614 0.0953 0 '0100000000' 0.5000
topTuneBoost_Hard2005_alpha2 2 374 0.5985 0.7000 0.5382 0.8527 0.7073 0 '1212011002' 1.0000
topTuneBoost_Hard2005_alpha2 2 375 0.2034 0.4000 0.3597 0.6417 0.1692 0 '0100100110' 0.5000
topTuneBoost_Hard2005_alpha2 2 378 0.1263 0.1000 0.0948 0.4719 0.1661 0 '0001000000' 0.2500
topTuneBoost_Hard2005_alpha2 2 383 0.0306 0.0000 0.0000 0.2611 0.0232 0 '0000000000' 0.0303
topTuneBoost_Hard2005_alpha2 2 389 0.0255 0.0000 0.0000 0.2408 0.0554 0 '0000000000' 0.0417
topTuneBoost_Hard2005_alpha2 2 393 0.0351 0.0000 0.0000 0.2389 0.0678 0 '0000000000' 0.0526
topTuneBoost_Hard2005_alpha2 2 394 0.3013 0.8000 0.8701 0.5861 0.3591 0 '1111111100' 1.0000
topTuneBoost_Hard2005_alpha2 2 397 0.0510 0.2000 0.3149 0.3866 0.0492 0 '1001000000' 1.0000
topTuneBoost_Hard2005_alpha2 2 399 0.1325 0.6000 0.6085 0.3896 0.2864 0 '2220011002' 1.0000
topTuneBoost_Hard2005_alpha2 2 401 0.0698 0.0000 0.0000 0.3685 0.1254 0 '0000000000' 0.0909
topTuneBoost_Hard2005_alpha2 2 404 0.2103 0.5000 0.3208 0.5469 0.3729 0 '0102201100' 0.5000
topTuneBoost_Hard2005_alpha2 2 408 0.1031 0.1000 0.0694 0.4174 0.1192 0 '0100000000' 0.5000
topTuneBoost_Hard2005_alpha2 2 409 0.3004 0.3000 0.4035 0.7104 0.3011 0 '2020002000' 1.0000
topTuneBoost_Hard2005_alpha2 2 416 0.3807 0.6000 0.3673 0.7389 0.3643 0 '1110000121' 1.0000
topTuneBoost_Hard2005_alpha2 2 419 0.0950 0.2000 0.2051 0.3824 0.1246 0 '0200000020' 0.5000
topTuneBoost_Hard2005_alpha2 2 426 0.0300 0.1000 0.0636 0.2361 0.1057 0 '0000000002' 0.1000
topTuneBoost_Hard2005_alpha2 2 427 0.2679 0.8000 0.5518 0.5586 0.3115 0 '1020221112' 1.0000
topTuneBoost_Hard2005_alpha2 2 433 0.0653 0.1000 0.2201 0.2956 0.0864 0 '2000000000' 1.0000
topTuneBoost_Hard2005_alpha2 2 435 0.2688 0.5000 0.2367 0.6041 0.3392 0 '0001210011' 0.2500
topTuneBoost_Hard2005_alpha2 2 436 0.4064 0.5000 0.3643 0.6026 0.5682 0 '2000101011' 1.0000
topTuneBoost_Hard2005_alpha2 2 439 0.0412 0.1000 0.0550 0.2712 0.0782 0 '0010000000' 0.3333
topTuneBoost_Hard2005_alpha2 2 443 0.2148 0.5000 0.5873 0.5311 0.3745 0 '2220200010' 1.0000
topTuneBoost_Hard2005_alpha2 2 448 0.0141 0.0000 0.0000 0.1810 0.0206 0 '0000000000' 0.0357
topTuneBoost_Hard2005_alpha2 2 622 0.2883 0.7000 0.6321 0.6270 0.3810 0 '0222202022' 0.5000
topTuneBoost_Hard2005_alpha2 2 625 0.0145 0.2000 0.1795 0.1477 0.0232 0 '0120000000' 0.5000
topTuneBoost_Hard2005_alpha2 2 638 0.0907 0.3000 0.1429 0.3339 0.2639 2 '00-01010-2' 0.2000
topTuneBoost_Hard2005_alpha2 2 639 0.1785 0.4000 0.1363 0.4782 0.2884 0 '0000001111' 0.1429
topTuneBoost_Hard2005_alpha2 2 648 0.5440 1.0000 0.7597 0.7633 0.5327 0 '2111221221' 1.0000
topTuneBoost_Hard2005_alpha2 2 650 0.0390 0.1000 0.1053 0.3105 0.0635 0 '0002000000' 0.2500
topTuneBoost_Hard2005_alpha2 2 651 0.0075 0.0000 0.0000 0.1424 0.0062 0 '0000000000' 0.0123
topTuneBoost_Hard2005_alpha2 2 658 0.1883 0.3000 0.1775 0.5495 0.2498 0 '0100002100' 0.5000
topTuneBoost_Hard2005_alpha2 2 689 0.0355 0.1000 0.0851 0.2545 0.1107 2 '000020-0-0' 0.2000
topTuneBoost_Hard2005_alpha3 3 303 0.4202 0.4000 0.4986 0.7964 0.4116 0 '2200002020' 1.0000
topTuneBoost_Hard2005_alpha3 3 307 0.3146 1.0000 0.6470 0.5133 0.4109 0 '1112111222' 1.0000
topTuneBoost_Hard2005_alpha3 3 310 0.0450 0.1000 0.1137 0.2301 0.0788 0 '1000000000' 1.0000
topTuneBoost_Hard2005_alpha3 3 314 0.0016 0.0000 0.0000 0.0597 0.0017 0 '0000000000' 0.0102
topTuneBoost_Hard2005_alpha3 3 322 0.0013 0.0000 0.0000 0.0536 0.0071 0 '0000000000' 0.0179
topTuneBoost_Hard2005_alpha3 3 325 0.4942 0.5000 0.2946 0.7556 0.6636 0 '0111010001' 0.5000
topTuneBoost_Hard2005_alpha3 3 330 0.3510 0.5000 0.3853 0.6997 0.4574 0 '0110011100' 0.5000
topTuneBoost_Hard2005_alpha3 3 336 0.4324 0.8000 0.5314 0.6806 0.4512 0 '1012201121' 1.0000
topTuneBoost_Hard2005_alpha3 3 341 0.1271 0.1000 0.0469 0.3670 0.1819 0 '0000001000' 0.1429
topTuneBoost_Hard2005_alpha3 3 344 0.0649 0.3000 0.1467 0.2851 0.1116 1 '010-100100' 0.5000
topTuneBoost_Hard2005_alpha3 3 345 0.0071 0.0000 0.0000 0.1333 0.0000 0 '0000000000' 0.0164
topTuneBoost_Hard2005_alpha3 3 347 0.2524 0.5000 0.4636 0.6035 0.3195 0 '0222200100' 0.5000
topTuneBoost_Hard2005_alpha3 3 353 0.0562 0.1000 0.0643 0.2920 0.0635 0 '0000010000' 0.1667
topTuneBoost_Hard2005_alpha3 3 354 0.1769 0.7000 0.7788 0.4725 0.4175 0 '2222200022' 1.0000
topTuneBoost_Hard2005_alpha3 3 362 0.1505 0.9000 0.7306 0.4709 0.1810 0 '2101122222' 1.0000
topTuneBoost_Hard2005_alpha3 3 363 0.0888 0.4000 0.3909 0.3686 0.1388 0 '0220020002' 0.5000
topTuneBoost_Hard2005_alpha3 3 367 0.0766 0.3000 0.2903 0.4099 0.0933 0 '0200200020' 0.5000
topTuneBoost_Hard2005_alpha3 3 372 0.0863 0.1000 0.0698 0.4455 0.0939 0 '0001000000' 0.2500
topTuneBoost_Hard2005_alpha3 3 374 0.6071 0.8000 0.5257 0.8514 0.7303 0 '1121120110' 1.0000
topTuneBoost_Hard2005_alpha3 3 375 0.1868 0.3000 0.3024 0.5851 0.1680 0 '0100110000' 0.5000
topTuneBoost_Hard2005_alpha3 3 378 0.1221 0.1000 0.1100 0.4525 0.1734 0 '0010000000' 0.3333
topTuneBoost_Hard2005_alpha3 3 383 0.0312 0.0000 0.0000 0.2763 0.0189 0 '0000000000' 0.0213
topTuneBoost_Hard2005_alpha3 3 389 0.0223 0.0000 0.0000 0.2143 0.0576 0 '0000000000' 0.0769
