schema alpha  QueryNum map p10 ndcg10 ndcg1000 bpref unjudged relString rr
topBm25fTuneBoost_Hard2003_alpha1 1 220 0.0119 0.0000 0.0000 0.1983 0.0000 0 '0000000000' 0.0070
topBm25fTuneBoost_Hard2003_alpha1 1 222 0.3298 0.8000 0.6003 0.5564 0.5284 0 '2010121221' 1.0000
topBm25fTuneBoost_Hard2003_alpha1 1 223 0.4451 1.0000 0.5841 0.6341 0.5973 0 '1112112111' 1.0000
topBm25fTuneBoost_Hard2003_alpha1 1 226 0.1001 0.1000 0.0550 0.4868 0.0503 0 '0010000000' 0.3333
topBm25fTuneBoost_Hard2003_alpha1 1 228 0.0000 0.0000 0.0000 0.0000 0.0000 0 '0000000000' 0.0000
topBm25fTuneBoost_Hard2003_alpha1 1 229 0.1273 1.0000 1.0000 0.2502 0.1273 0 '2222222222' 1.0000
topBm25fTuneBoost_Hard2003_alpha1 1 231 0.0918 0.3000 0.4690 0.3084 0.0811 0 '1110000000' 1.0000
topBm25fTuneBoost_Hard2003_alpha1 1 233 0.1867 0.3000 0.2758 0.5599 0.2861 0 '0200002002' 0.5000
topBm25fTuneBoost_Hard2003_alpha1 1 234 0.4092 0.8000 0.8701 0.7361 0.4330 0 '2222222200' 1.0000
topBm25fTuneBoost_Hard2003_alpha1 1 235 0.0101 0.0000 0.0000 0.1689 0.0145 0 '0000000000' 0.0556
topBm25fTuneBoost_Hard2003_alpha1 1 237 0.6827 0.8000 0.5526 0.8054 0.7848 0 '0112212220' 0.5000
topBm25fTuneBoost_Hard2003_alpha1 1 33 0.4027 1.0000 1.0000 0.6533 0.5796 0 '2222222222' 1.0000
topBm25fTuneBoost_Hard2003_alpha1 1 36 0.6188 0.9000 0.9266 0.8224 0.6094 0 '2222220222' 1.0000
topBm25fTuneBoost_Hard2003_alpha1 1 44 0.7002 0.8000 0.8454 0.9241 0.6328 0 '2222022022' 1.0000
topBm25fTuneBoost_Hard2003_alpha1 1 48 0.5181 1.0000 0.9633 0.7356 0.7105 0 '2222221222' 1.0000
topBm25fTuneBoost_Hard2003_alpha1 1 51 0.4621 1.0000 1.0000 0.6546 0.5598 0 '2222222222' 1.0000
topBm25fTuneBoost_Hard2003_alpha1 1 53 0.3459 0.4000 0.2816 0.6948 0.4365 0 '0000022022' 0.1667
topBm25fTuneBoost_Hard2003_alpha1 1 59 0.8135 0.6000 0.9280 0.9280 0.8056 0 '2202022200' 1.0000
topBm25fTuneBoost_Hard2003_alpha1 1 65 0.5707 1.0000 1.0000 0.7386 0.6483 0 '2222222222' 1.0000
topBm25fTuneBoost_Hard2003_alpha1 1 69 0.0840 0.6000 0.3886 0.2252 0.2017 0 '1110120010' 1.0000
topBm25fTuneBoost_Hard2003_alpha1 1 70 0.3251 0.6000 0.3587 0.6444 0.3557 0 '1001001122' 1.0000
topBm25fTuneBoost_Hard2003_alpha1 1 77 0.0385 0.4000 0.3469 0.2516 0.1111 0 '0022020002' 0.3333
topBm25fTuneBoost_Hard2003_alpha1 1 84 0.0499 0.0000 0.0000 0.3623 0.0119 0 '0000000000' 0.0400
topBm25fTuneBoost_Hard2003_alpha1 1 87 0.7098 0.7000 0.7910 0.9042 0.7024 0 '2222220002' 1.0000
topBm25fTuneBoost_Hard2003_alpha1 1 99 0.1957 0.6000 0.5526 0.5062 0.4103 0 '2201020110' 1.0000
topBm25fTuneBoost_Hard2003_alpha10 10 102 0.1874 1.0000 0.9322 0.5400 0.5619 0 '2222222112' 1.0000
topBm25fTuneBoost_Hard2003_alpha10 10 105 0.0056 0.0000 0.0000 0.0801 0.0158 0 '0000000000' 0.0667
topBm25fTuneBoost_Hard2003_alpha10 10 115 0.0000 0.0000 0.0000 0.0000 0.0000 10 '----------' 0.0000
topBm25fTuneBoost_Hard2003_alpha10 10 116 0.1168 0.5000 0.4502 0.2955 0.2288 5 '-222--2-1-' 0.5000
topBm25fTuneBoost_Hard2003_alpha10 10 117 0.0000 0.0000 0.0000 0.0000 0.0000 4 '0-00--00-0' 0.0000
topBm25fTuneBoost_Hard2003_alpha10 10 124 0.0212 0.0000 0.0000 0.1617 0.0000 1 '000-000000' 0.0476
topBm25fTuneBoost_Hard2003_alpha10 10 146 0.0066 0.0000 0.0000 0.0911 0.0944 6 '---0--00-0' 0.0667
topBm25fTuneBoost_Hard2003_alpha10 10 147 0.0760 0.8000 0.8116 0.2090 0.1451 2 '22-22-2222' 1.0000
topBm25fTuneBoost_Hard2003_alpha10 10 154 0.0042 0.0000 0.0000 0.0536 0.0000 1 '000000000-' 0.0294
topBm25fTuneBoost_Hard2003_alpha10 10 155 0.0000 0.0000 0.0000 0.0000 0.0000 3 '0000-00--0' 0.0000
topBm25fTuneBoost_Hard2003_alpha10 10 157 0.0085 0.2000 0.1419 0.0399 0.0522 7 '1--0-----1' 1.0000
topBm25fTuneBoost_Hard2003_alpha10 10 171 0.0879 0.2000 0.3590 0.4239 0.4393 7 '22----0---' 1.0000
topBm25fTuneBoost_Hard2003_alpha10 10 176 0.0004 0.0000 0.0000 0.0274 0.0342 8 '00--------' 0.0104
topBm25fTuneBoost_Hard2003_alpha10 10 177 0.0000 0.0000 0.0000 0.0000 0.0000 2 '00000000--' 0.0000
topBm25fTuneBoost_Hard2003_alpha10 10 180 0.1439 0.1000 0.2201 0.5208 0.5113 6 '2000------' 1.0000
topBm25fTuneBoost_Hard2003_alpha10 10 182 0.0015 0.0000 0.0000 0.0838 0.0026 7 '000-------' 0.0021
topBm25fTuneBoost_Hard2003_alpha10 10 186 0.0029 0.0000 0.0000 0.1180 0.0000 8 '00--------' 0.0018
topBm25fTuneBoost_Hard2003_alpha10 10 187 0.0028 0.0000 0.0000 0.0423 0.0519 9 '---0------' 0.0588
topBm25fTuneBoost_Hard2003_alpha10 10 190 0.0547 0.1000 0.0948 0.1794 0.1452 0 '0002000000' 0.2500
topBm25fTuneBoost_Hard2003_alpha10 10 194 0.0872 0.6000 0.6840 0.2483 0.1443 1 '222020-022' 1.0000
topBm25fTuneBoost_Hard2003_alpha10 10 196 0.2656 1.0000 1.0000 0.4188 0.2978 0 '2222222222' 1.0000
topBm25fTuneBoost_Hard2003_alpha10 10 198 0.0285 0.2000 0.1763 0.1361 0.0777 3 '100--0-020' 1.0000
topBm25fTuneBoost_Hard2003_alpha10 10 203 0.1371 0.5000 0.3185 0.3096 0.2025 0 '1001211000' 1.0000
topBm25fTuneBoost_Hard2003_alpha10 10 215 0.5448 0.6000 0.6386 0.7563 0.7490 4 '22-2-22-1-' 1.0000
topBm25fTuneBoost_Hard2003_alpha10 10 217 0.0170 0.0000 0.0000 0.2792 0.0800 7 '00------0-' 0.0303
topBm25fTuneBoost_Hard2003_alpha10 10 220 0.0023 0.1000 0.0694 0.0522 0.0445 4 '00----0200' 0.1250
topBm25fTuneBoost_Hard2003_alpha10 10 222 0.0601 0.4000 0.5164 0.2630 0.2506 5 '2221-0----' 1.0000
topBm25fTuneBoost_Hard2003_alpha10 10 223 0.0515 0.5000 0.5533 0.1975 0.1638 3 '2200122---' 1.0000
topBm25fTuneBoost_Hard2003_alpha10 10 226 0.0018 0.0000 0.0000 0.0454 0.0385 7 '--0--00---' 0.0526
topBm25fTuneBoost_Hard2003_alpha10 10 228 0.0000 0.0000 0.0000 0.0000 0.0000 10 '----------' 0.0000
topBm25fTuneBoost_Hard2003_alpha10 10 229 0.0000 0.0000 0.0000 0.0000 0.0000 9 '------0---' 0.0000
topBm25fTuneBoost_Hard2003_alpha10 10 231 0.0076 0.0000 0.0000 0.1675 0.0000 1 '-000000000' 0.0049
topBm25fTuneBoost_Hard2003_alpha10 10 233 0.0732 0.4000 0.5638 0.3465 0.2090 4 '2222--00--' 1.0000
topBm25fTuneBoost_Hard2003_alpha10 10 234 0.0451 0.5000 0.6489 0.1669 0.0491 4 '22222---0-' 1.0000
topBm25fTuneBoost_Hard2003_alpha10 10 235 0.0271 0.1000 0.2201 0.1107 0.0478 6 '2--0---00-' 1.0000
topBm25fTuneBoost_Hard2003_alpha10 10 237 0.3107 1.0000 0.7388 0.4895 0.3898 0 '1122112222' 1.0000
topBm25fTuneBoost_Hard2003_alpha10 10 33 0.0585 0.8000 0.8701 0.2387 0.1991 1 '222222220-' 1.0000
topBm25fTuneBoost_Hard2003_alpha10 10 36 0.1459 0.7000 0.7124 0.3693 0.2338 1 '202202222-' 1.0000
topBm25fTuneBoost_Hard2003_alpha10 10 44 0.3000 0.4000 0.5101 0.6528 0.3633 0 '2022200000' 1.0000
topBm25fTuneBoost_Hard2003_alpha10 10 48 0.1922 0.5000 0.6372 0.4972 0.5211 5 '2222--2---' 1.0000
topBm25fTuneBoost_Hard2003_alpha10 10 51 0.1794 0.6000 0.4983 0.3555 0.3012 3 '--2222-022' 0.3333
topBm25fTuneBoost_Hard2003_alpha10 10 53 0.1652 0.4000 0.2419 0.4273 0.3740 2 '-00010-222' 0.2000
topBm25fTuneBoost_Hard2003_alpha10 10 59 0.0000 0.0000 0.0000 0.0000 0.0000 2 '00-000000-' 0.0000
topBm25fTuneBoost_Hard2003_alpha10 10 65 0.0502 0.6000 0.7273 0.1937 0.1373 4 '222222----' 1.0000
topBm25fTuneBoost_Hard2003_alpha10 10 69 0.0292 0.5000 0.3344 0.1103 0.0966 2 '1100201-1-' 1.0000
topBm25fTuneBoost_Hard2003_alpha10 10 70 0.1552 0.7000 0.6171 0.3501 0.2587 1 '22002-2111' 1.0000
topBm25fTuneBoost_Hard2003_alpha10 10 77 0.0259 0.4000 0.5638 0.1205 0.0421 0 '2222000000' 1.0000
topBm25fTuneBoost_Hard2003_alpha10 10 84 0.0036 0.0000 0.0000 0.0584 0.0220 2 '000-0000-0' 0.0122
topBm25fTuneBoost_Hard2003_alpha10 10 87 0.0094 0.0000 0.0000 0.1427 0.0450 6 '0--0-00---' 0.0833
topBm25fTuneBoost_Hard2003_alpha10 10 99 0.0332 0.1000 0.0851 0.2062 0.1853 8 '----2---0-' 0.2000
topBm25fTuneBoost_Hard2003_alpha2 2 102 0.7308 1.0000 1.0000 0.9111 0.8624 0 '2222222222' 1.0000
topBm25fTuneBoost_Hard2003_alpha2 2 105 0.2684 0.6000 0.5283 0.6421 0.2691 0 '0222120002' 0.5000
topBm25fTuneBoost_Hard2003_alpha2 2 115 0.0000 0.0000 0.0000 0.0000 0.0000 1 '000000000-' 0.0000
topBm25fTuneBoost_Hard2003_alpha2 2 116 0.4626 1.0000 0.7620 0.7793 0.6994 0 '2112112221' 1.0000
topBm25fTuneBoost_Hard2003_alpha2 2 117 0.0005 0.0000 0.0000 0.0339 0.0000 0 '0000000000' 0.0079
topBm25fTuneBoost_Hard2003_alpha2 2 124 0.4541 0.4000 0.5200 0.7801 0.3900 0 '2202000020' 1.0000
topBm25fTuneBoost_Hard2003_alpha2 2 146 0.1705 0.7000 0.6367 0.4845 0.3112 0 '1220020222' 1.0000
topBm25fTuneBoost_Hard2003_alpha2 2 147 0.3859 0.9000 0.9052 0.6526 0.5594 0 '2220222222' 1.0000
topBm25fTuneBoost_Hard2003_alpha2 2 154 0.0394 0.0000 0.0000 0.2447 0.0000 0 '0000000000' 0.0286
topBm25fTuneBoost_Hard2003_alpha2 2 155 0.0673 0.2000 0.1884 0.4125 0.0806 0 '0010010000' 0.3333
topBm25fTuneBoost_Hard2003_alpha2 2 157 0.0821 0.6000 0.3379 0.1247 0.1532 0 '1101101001' 1.0000
topBm25fTuneBoost_Hard2003_alpha2 2 171 0.2390 0.5000 0.4759 0.6422 0.3984 0 '2002211000' 1.0000
topBm25fTuneBoost_Hard2003_alpha2 2 176 0.0020 0.0000 0.0000 0.0732 0.0000 0 '0000000000' 0.0085
topBm25fTuneBoost_Hard2003_alpha2 2 177 0.0052 0.0000 0.0000 0.1052 0.0000 0 '0000000000' 0.0120
topBm25fTuneBoost_Hard2003_alpha2 2 180 0.3193 0.6000 0.6962 0.7259 0.3455 0 '2220220002' 1.0000
topBm25fTuneBoost_Hard2003_alpha2 2 182 0.1072 0.2000 0.2173 0.4493 0.1256 0 '0200020000' 0.5000
topBm25fTuneBoost_Hard2003_alpha2 2 186 0.0022 0.0000 0.0000 0.1198 0.0000 0 '0000000000' 0.0119
topBm25fTuneBoost_Hard2003_alpha2 2 187 0.0405 0.1000 0.0636 0.2479 0.1526 0 '0000000002' 0.1000
topBm25fTuneBoost_Hard2003_alpha2 2 190 0.0819 0.1000 0.0636 0.3906 0.0696 0 '0000000002' 0.1000
topBm25fTuneBoost_Hard2003_alpha2 2 194 0.2856 0.7000 0.5682 0.5889 0.3465 0 '0220022221' 0.5000
topBm25fTuneBoost_Hard2003_alpha2 2 196 0.5173 0.9000 0.9266 0.7851 0.6381 0 '2222220222' 1.0000
topBm25fTuneBoost_Hard2003_alpha2 2 198 0.1233 0.3000 0.1373 0.4611 0.2301 0 '0100000110' 0.5000
topBm25fTuneBoost_Hard2003_alpha2 2 203 0.3495 0.7000 0.4912 0.6464 0.2959 0 '1211002101' 1.0000
topBm25fTuneBoost_Hard2003_alpha2 2 215 0.6293 0.3000 0.2090 0.8239 0.7450 0 '0000002220' 0.1429
topBm25fTuneBoost_Hard2003_alpha2 2 217 0.0599 0.0000 0.0000 0.3644 0.0000 0 '0000000000' 0.0238
topBm25fTuneBoost_Hard2003_alpha2 2 220 0.0122 0.0000 0.0000 0.2042 0.0000 0 '0000000000' 0.0073
topBm25fTuneBoost_Hard2003_alpha2 2 222 0.3336 0.8000 0.5977 0.5582 0.5277 0 '2010112221' 1.0000
topBm25fTuneBoost_Hard2003_alpha2 2 223 0.4463 1.0000 0.5841 0.6324 0.5958 0 '1112112111' 1.0000
topBm25fTuneBoost_Hard2003_alpha2 2 226 0.1093 0.1000 0.0550 0.4963 0.0832 0 '0010000000' 0.3333
topBm25fTuneBoost_Hard2003_alpha2 2 228 0.0000 0.0000 0.0000 0.0000 0.0000 0 '0000000000' 0.0000
topBm25fTuneBoost_Hard2003_alpha2 2 229 0.1273 1.0000 1.0000 0.2502 0.1273 0 '2222222222' 1.0000
topBm25fTuneBoost_Hard2003_alpha2 2 231 0.0926 0.3000 0.4690 0.3099 0.0811 0 '1110000000' 1.0000
topBm25fTuneBoost_Hard2003_alpha2 2 233 0.1868 0.3000 0.2758 0.5611 0.2864 0 '0200002002' 0.5000
topBm25fTuneBoost_Hard2003_alpha2 2 234 0.3952 0.8000 0.8701 0.7213 0.4237 0 '2222222200' 1.0000
topBm25fTuneBoost_Hard2003_alpha2 2 235 0.0103 0.0000 0.0000 0.1694 0.0145 0 '0000000000' 0.0556
topBm25fTuneBoost_Hard2003_alpha2 2 237 0.6891 0.9000 0.6188 0.8089 0.7874 0 '0112221222' 0.5000
topBm25fTuneBoost_Hard2003_alpha2 2 33 0.4070 1.0000 1.0000 0.6575 0.5826 0 '2222222222' 1.0000
topBm25fTuneBoost_Hard2003_alpha2 2 36 0.6183 0.9000 0.9306 0.8229 0.6006 0 '2222222022' 1.0000
topBm25fTuneBoost_Hard2003_alpha2 2 44 0.6974 0.8000 0.8454 0.9236 0.6328 0 '2222022022' 1.0000
topBm25fTuneBoost_Hard2003_alpha2 2 48 0.5295 1.0000 0.9653 0.7439 0.7196 0 '2222222122' 1.0000
topBm25fTuneBoost_Hard2003_alpha2 2 51 0.4633 1.0000 1.0000 0.6547 0.5610 0 '2222222222' 1.0000
topBm25fTuneBoost_Hard2003_alpha2 2 53 0.3511 0.4000 0.2884 0.6982 0.4399 0 '0000202022' 0.2000
topBm25fTuneBoost_Hard2003_alpha2 2 59 0.8135 0.6000 0.9280 0.9280 0.8056 0 '2202022200' 1.0000
topBm25fTuneBoost_Hard2003_alpha2 2 65 0.5433 1.0000 1.0000 0.7239 0.6320 0 '2222222222' 1.0000
topBm25fTuneBoost_Hard2003_alpha2 2 69 0.0844 0.6000 0.3886 0.2261 0.2031 0 '1110120010' 1.0000
topBm25fTuneBoost_Hard2003_alpha2 2 70 0.3357 0.6000 0.3587 0.6482 0.3654 0 '1001001122' 1.0000
topBm25fTuneBoost_Hard2003_alpha2 2 77 0.0324 0.3000 0.2646 0.2272 0.1081 0 '0020200200' 0.3333
topBm25fTuneBoost_Hard2003_alpha2 2 84 0.0499 0.0000 0.0000 0.3632 0.0128 0 '0000000000' 0.0435
topBm25fTuneBoost_Hard2003_alpha2 2 87 0.6981 0.7000 0.7910 0.9000 0.6782 0 '2222220002' 1.0000
topBm25fTuneBoost_Hard2003_alpha2 2 99 0.2004 0.6000 0.5580 0.5125 0.4162 0 '2201200101' 1.0000
topBm25fTuneBoost_Hard2003_alpha3 3 102 0.7373 1.0000 1.0000 0.9169 0.8703 0 '2222222222' 1.0000
topBm25fTuneBoost_Hard2003_alpha3 3 105 0.2494 0.6000 0.5309 0.6313 0.2420 0 '0222120020' 0.5000
topBm25fTuneBoost_Hard2003_alpha3 3 115 0.0000 0.0000 0.0000 0.0000 0.0000 3 '00000-00--' 0.0000
topBm25fTuneBoost_Hard2003_alpha3 3 116 0.4773 1.0000 0.7571 0.7837 0.7096 0 '2111212221' 1.0000
topBm25fTuneBoost_Hard2003_alpha3 3 117 0.0004 0.0000 0.0000 0.0330 0.0000 0 '0000000000' 0.0067
topBm25fTuneBoost_Hard2003_alpha3 3 124 0.4438 0.4000 0.5200 0.7750 0.3800 0 '2202000020' 1.0000
topBm25fTuneBoost_Hard2003_alpha3 3 146 0.1721 0.7000 0.6367 0.4872 0.3139 0 '1220020222' 1.0000
topBm25fTuneBoost_Hard2003_alpha3 3 147 0.3896 0.9000 0.9052 0.6537 0.5605 0 '2220222222' 1.0000
topBm25fTuneBoost_Hard2003_alpha3 3 154 0.0394 0.0000 0.0000 0.2447 0.0000 0 '0000000000' 0.0286
topBm25fTuneBoost_Hard2003_alpha3 3 155 0.0661 0.2000 0.1884 0.4109 0.0806 0 '0010010000' 0.3333
