schema alpha  QueryNum map p10 ndcg10 ndcg1000 bpref unjudged relString rr
topBm25fTuneBoost_Clef2016_alpha0 0 112004 0.0078 0.2000 0.1546 0.0705 0.0581 5 '01-02----0' 0.5000
topBm25fTuneBoost_Clef2016_alpha0 0 112005 0.1451 0.4000 0.2234 0.3899 0.4128 2 '-01112-000' 0.3333
topBm25fTuneBoost_Clef2016_alpha0 0 112006 0.1584 1.0000 0.7364 0.3979 0.3945 0 '1121221222' 1.0000
topBm25fTuneBoost_Clef2016_alpha0 0 113001 0.0452 0.0000 0.0000 0.3162 0.0991 0 '0000000000' 0.0667
topBm25fTuneBoost_Clef2016_alpha0 0 113002 0.0225 0.1000 0.1389 0.1855 0.1424 1 '0200000-00' 0.5000
topBm25fTuneBoost_Clef2016_alpha0 0 113003 0.0113 0.1000 0.0331 0.1457 0.0412 3 '-000-0001-' 0.1111
topBm25fTuneBoost_Clef2016_alpha0 0 113004 0.0246 0.0000 0.0000 0.2461 0.0235 0 '0000000000' 0.0256
topBm25fTuneBoost_Clef2016_alpha0 0 113005 0.0165 0.0000 0.0000 0.1567 0.0384 1 '0000000-00' 0.0476
topBm25fTuneBoost_Clef2016_alpha0 0 113006 0.0832 0.4000 0.3902 0.3407 0.1687 0 '2000002012' 1.0000
topBm25fTuneBoost_Clef2016_alpha0 0 114001 0.0692 0.2000 0.1445 0.3677 0.0775 1 '01000-1000' 0.5000
topBm25fTuneBoost_Clef2016_alpha0 0 114002 0.0202 0.0000 0.0000 0.2435 0.0000 0 '0000000000' 0.0139
topBm25fTuneBoost_Clef2016_alpha0 0 114003 0.1002 0.2000 0.2536 0.4300 0.1248 0 '0201000000' 0.5000
topBm25fTuneBoost_Clef2016_alpha0 0 114004 0.0893 0.3000 0.2943 0.3645 0.1380 1 '012000100-' 0.5000
topBm25fTuneBoost_Clef2016_alpha0 0 114005 0.0202 0.0000 0.0000 0.2435 0.0000 0 '0000000000' 0.0139
topBm25fTuneBoost_Clef2016_alpha0 0 114006 0.0763 0.1000 0.1891 0.3996 0.0832 0 '0200000000' 0.5000
topBm25fTuneBoost_Clef2016_alpha0 0 115001 0.0000 0.0000 0.0000 0.0000 0.0000 0 '0000000000' 0.0000
topBm25fTuneBoost_Clef2016_alpha0 0 115002 0.0609 0.1000 0.0948 0.3913 0.1018 0 '0002000000' 0.2500
topBm25fTuneBoost_Clef2016_alpha0 0 115003 0.0842 0.2000 0.1115 0.3974 0.1550 1 '000002001-' 0.1667
topBm25fTuneBoost_Clef2016_alpha0 0 115004 0.0897 0.2000 0.0739 0.4144 0.0950 0 '0000010100' 0.1667
topBm25fTuneBoost_Clef2016_alpha0 0 115005 0.0137 0.0000 0.0000 0.2197 0.0057 1 '00000-0000' 0.0090
topBm25fTuneBoost_Clef2016_alpha0 0 115006 0.0043 0.0000 0.0000 0.1366 0.0124 0 '0000000000' 0.0101
topBm25fTuneBoost_Clef2016_alpha0 0 116001 0.0042 0.0000 0.0000 0.0490 0.0000 2 '0000-00-00' 0.0238
topBm25fTuneBoost_Clef2016_alpha0 0 116002 0.0000 0.0000 0.0000 0.0000 0.0000 2 '000000--00' 0.0000
topBm25fTuneBoost_Clef2016_alpha0 0 116003 0.0005 0.0000 0.0000 0.0191 0.0000 0 '0000000000' 0.0068
topBm25fTuneBoost_Clef2016_alpha0 0 116004 0.0001 0.0000 0.0000 0.0141 0.0000 2 '0000000-0-' 0.0011
topBm25fTuneBoost_Clef2016_alpha0 0 116005 0.0002 0.0000 0.0000 0.0165 0.0000 0 '0000000000' 0.0030
topBm25fTuneBoost_Clef2016_alpha0 0 116006 0.0004 0.0000 0.0000 0.0183 0.0000 0 '0000000000' 0.0054
topBm25fTuneBoost_Clef2016_alpha0 0 117001 0.0254 0.0000 0.0000 0.2103 0.0332 0 '0000000000' 0.0714
topBm25fTuneBoost_Clef2016_alpha0 0 117002 0.0181 0.0000 0.0000 0.1548 0.0055 0 '0000000000' 0.0556
topBm25fTuneBoost_Clef2016_alpha0 0 117003 0.0000 0.0000 0.0000 0.0000 0.0000 0 '0000000000' 0.0000
topBm25fTuneBoost_Clef2016_alpha0 0 117004 0.0328 0.1000 0.0698 0.2627 0.0443 0 '0001000000' 0.2500
topBm25fTuneBoost_Clef2016_alpha0 0 117005 0.0321 0.0000 0.0000 0.1989 0.0166 0 '0000000000' 0.0667
topBm25fTuneBoost_Clef2016_alpha0 0 117006 0.0321 0.0000 0.0000 0.1989 0.0166 0 '0000000000' 0.0667
topBm25fTuneBoost_Clef2016_alpha0 0 118001 0.3697 0.8000 0.6392 0.6396 0.3976 0 '2211001111' 1.0000
topBm25fTuneBoost_Clef2016_alpha0 0 118002 0.3263 0.4000 0.2263 0.5427 0.4362 0 '0000011220' 0.1667
topBm25fTuneBoost_Clef2016_alpha0 0 118003 0.2818 0.7000 0.4237 0.5081 0.3480 0 '1012001111' 1.0000
topBm25fTuneBoost_Clef2016_alpha0 0 118004 0.3439 0.8000 0.5954 0.6178 0.3664 0 '2110012111' 1.0000
topBm25fTuneBoost_Clef2016_alpha0 0 118005 0.0014 0.0000 0.0000 0.0161 0.0248 4 '0000-00---' 0.0455
topBm25fTuneBoost_Clef2016_alpha0 0 118006 0.2894 0.7000 0.3661 0.5394 0.3058 0 '0101121110' 0.5000
topBm25fTuneBoost_Clef2016_alpha0 0 119001 0.0465 0.1000 0.0815 0.3502 0.0414 0 '0000002000' 0.1429
topBm25fTuneBoost_Clef2016_alpha0 0 119002 0.0202 0.0000 0.0000 0.2624 0.0000 0 '0000000000' 0.0714
topBm25fTuneBoost_Clef2016_alpha0 0 119003 0.1099 0.2000 0.1998 0.4532 0.1183 0 '0002200000' 0.2500
topBm25fTuneBoost_Clef2016_alpha0 0 119004 0.0000 0.0000 0.0000 0.0000 0.0000 0 '0000000000' 0.0000
topBm25fTuneBoost_Clef2016_alpha0 0 119005 0.0294 0.0000 0.0000 0.2981 0.0237 1 '00000000-0' 0.0909
topBm25fTuneBoost_Clef2016_alpha0 0 119006 0.0246 0.1000 0.0707 0.2831 0.0237 0 '0000000002' 0.1000
topBm25fTuneBoost_Clef2016_alpha0 0 120001 0.0622 0.0000 0.0000 0.4125 0.0111 0 '0000000000' 0.0333
topBm25fTuneBoost_Clef2016_alpha0 0 120002 0.0521 0.1000 0.1100 0.4093 0.0489 3 '001000-0--' 0.3333
topBm25fTuneBoost_Clef2016_alpha0 0 120003 0.0234 0.0000 0.0000 0.3143 0.0422 0 '0000000000' 0.0833
topBm25fTuneBoost_Clef2016_alpha0 0 120004 0.0000 0.0000 0.0000 0.0000 0.0000 0 '0000000000' 0.0000
topBm25fTuneBoost_Clef2016_alpha0 0 120005 0.0000 0.0000 0.0000 0.0000 0.0000 1 '000000-000' 0.0000
topBm25fTuneBoost_Clef2016_alpha0 0 120006 0.0350 0.0000 0.0000 0.2501 0.1144 2 '000000--00' 0.0769
topBm25fTuneBoost_Clef2016_alpha0 0 121001 0.1500 0.6000 0.5015 0.4691 0.4203 2 '201-20211-' 1.0000
topBm25fTuneBoost_Clef2016_alpha0 0 121002 0.0015 0.1000 0.0784 0.0290 0.0159 9 '-----2----' 0.1667
topBm25fTuneBoost_Clef2016_alpha0 0 121003 0.0205 0.4000 0.1986 0.0962 0.0838 1 '010111000-' 0.5000
topBm25fTuneBoost_Clef2016_alpha0 0 121004 0.0860 0.4000 0.3431 0.3413 0.2925 0 '1210010000' 1.0000
topBm25fTuneBoost_Clef2016_alpha0 0 121005 0.0186 0.1000 0.1100 0.1193 0.1030 2 '10000--000' 1.0000
topBm25fTuneBoost_Clef2016_alpha0 0 121006 0.2160 0.6000 0.6012 0.5586 0.4718 0 '2210120020' 1.0000
topBm25fTuneBoost_Clef2016_alpha0 0 122001 0.1327 0.5000 0.4080 0.4335 0.3721 0 '1200210100' 1.0000
topBm25fTuneBoost_Clef2016_alpha0 0 122002 0.2826 0.7000 0.6469 0.6400 0.5441 0 '0222222020' 0.5000
topBm25fTuneBoost_Clef2016_alpha0 0 122003 0.1826 0.5000 0.5013 0.5655 0.4868 0 '2102200001' 1.0000
topBm25fTuneBoost_Clef2016_alpha0 0 122004 0.2307 0.8000 0.6867 0.5526 0.4957 1 '221121012-' 1.0000
topBm25fTuneBoost_Clef2016_alpha0 0 122005 0.0924 0.5000 0.3943 0.3889 0.3169 4 '2---0111-2' 1.0000
topBm25fTuneBoost_Clef2016_alpha0 0 122006 0.2188 0.7000 0.5989 0.5504 0.4538 1 '12221-0210' 1.0000
topBm25fTuneBoost_Clef2016_alpha0 0 123001 0.0832 0.1000 0.0851 0.4382 0.1620 0 '0000200000' 0.2000
topBm25fTuneBoost_Clef2016_alpha0 0 123002 0.1938 0.5000 0.5232 0.5717 0.1813 0 '1222000200' 1.0000
topBm25fTuneBoost_Clef2016_alpha0 0 123003 0.1279 0.1000 0.0392 0.4631 0.1614 0 '0000010000' 0.1667
