schema alpha  QueryNum map p10 ndcg10 ndcg1000 bpref unjudged relString rr
topTuneBoost_Clef2016_alpha0 0 116001 0.0134 0.1000 0.0577 0.0702 0.0459 1 '000001000-' 0.1667
topTuneBoost_Clef2016_alpha0 0 116002 0.0005 0.0000 0.0000 0.0189 0.0000 1 '000000000-' 0.0064
topTuneBoost_Clef2016_alpha0 0 116003 0.0005 0.0000 0.0000 0.0189 0.0000 1 '000000000-' 0.0064
topTuneBoost_Clef2016_alpha0 0 116004 0.0014 0.0000 0.0000 0.0514 0.0000 1 '000000000-' 0.0083
topTuneBoost_Clef2016_alpha0 0 116005 0.0002 0.0000 0.0000 0.0168 0.0000 0 '0000000000' 0.0033
topTuneBoost_Clef2016_alpha0 0 116006 0.0004 0.0000 0.0000 0.0182 0.0000 0 '0000000000' 0.0052
topTuneBoost_Clef2016_alpha0 0 117001 0.0253 0.0000 0.0000 0.2133 0.0222 0 '0000000000' 0.0769
topTuneBoost_Clef2016_alpha0 0 117002 0.0155 0.0000 0.0000 0.1606 0.0000 0 '0000000000' 0.0385
topTuneBoost_Clef2016_alpha0 0 117003 0.0000 0.0000 0.0000 0.0000 0.0000 0 '0000000000' 0.0000
topTuneBoost_Clef2016_alpha0 0 117004 0.0267 0.0000 0.0000 0.2502 0.0222 0 '0000000000' 0.0833
topTuneBoost_Clef2016_alpha0 0 117005 0.0261 0.0000 0.0000 0.1908 0.0139 0 '0000000000' 0.0667
topTuneBoost_Clef2016_alpha0 0 117006 0.0261 0.0000 0.0000 0.1908 0.0139 0 '0000000000' 0.0667
topTuneBoost_Clef2016_alpha0 0 118001 0.3819 0.8000 0.6171 0.6669 0.4261 0 '2200111111' 1.0000
topTuneBoost_Clef2016_alpha0 0 118002 0.3876 0.6000 0.3840 0.5895 0.4986 0 '0011120220' 0.3333
topTuneBoost_Clef2016_alpha0 0 118003 0.3396 0.8000 0.5011 0.5745 0.3811 0 '1012011121' 1.0000
topTuneBoost_Clef2016_alpha0 0 118004 0.3566 0.8000 0.5612 0.6361 0.4068 0 '2001121111' 1.0000
topTuneBoost_Clef2016_alpha0 0 118005 0.0043 0.1000 0.0392 0.0243 0.0248 3 '0000001---' 0.1429
topTuneBoost_Clef2016_alpha0 0 118006 0.3428 0.8000 0.3847 0.5595 0.3829 0 '0011121111' 0.3333
topTuneBoost_Clef2016_alpha0 0 119001 0.0554 0.1000 0.0946 0.3716 0.0710 0 '0000200000' 0.2000
topTuneBoost_Clef2016_alpha0 0 119002 0.0264 0.0000 0.0000 0.2756 0.0237 0 '0000000000' 0.0833
topTuneBoost_Clef2016_alpha0 0 119003 0.1299 0.2000 0.2275 0.4853 0.1302 0 '0022000000' 0.3333
topTuneBoost_Clef2016_alpha0 0 119004 0.0000 0.0000 0.0000 0.0000 0.0000 0 '0000000000' 0.0000
topTuneBoost_Clef2016_alpha0 0 119005 0.0308 0.0000 0.0000 0.3058 0.0237 1 '0000000-00' 0.0909
topTuneBoost_Clef2016_alpha0 0 119006 0.0280 0.1000 0.0815 0.2950 0.0414 0 '0000002000' 0.1429
topTuneBoost_Clef2016_alpha0 0 120001 0.0671 0.0000 0.0000 0.4215 0.0167 0 '0000000000' 0.0588
topTuneBoost_Clef2016_alpha0 0 120002 0.0586 0.1000 0.0784 0.3932 0.0711 0 '0000010000' 0.1667
topTuneBoost_Clef2016_alpha0 0 120003 0.0303 0.1000 0.0784 0.3445 0.0478 0 '0000010000' 0.1667
topTuneBoost_Clef2016_alpha0 0 120004 0.0000 0.0000 0.0000 0.0000 0.0000 0 '0000000000' 0.0000
topTuneBoost_Clef2016_alpha0 0 120005 0.0000 0.0000 0.0000 0.0110 0.0000 1 '00000000-0' 0.0010
topTuneBoost_Clef2016_alpha0 0 120006 0.0450 0.1000 0.1100 0.3482 0.0456 0 '0010000000' 0.3333
topTuneBoost_Clef2016_alpha0 0 121001 0.2708 0.8000 0.5689 0.6100 0.5355 1 '211110-211' 1.0000
topTuneBoost_Clef2016_alpha0 0 121002 0.1858 0.8000 0.6195 0.4217 0.3567 0 '2011221012' 1.0000
topTuneBoost_Clef2016_alpha0 0 121003 0.0191 0.4000 0.1817 0.0934 0.0849 0 '0011101000' 0.3333
topTuneBoost_Clef2016_alpha0 0 121004 0.0905 0.5000 0.3188 0.3482 0.3062 1 '10021011-0' 1.0000
topTuneBoost_Clef2016_alpha0 0 121005 0.0137 0.1000 0.0550 0.0985 0.0961 0 '0010000000' 0.3333
topTuneBoost_Clef2016_alpha0 0 121006 0.2502 0.6000 0.5519 0.6193 0.5384 0 '2210001201' 1.0000
topTuneBoost_Clef2016_alpha0 0 122001 0.1323 0.4000 0.3575 0.4268 0.3863 1 '1022100-00' 1.0000
topTuneBoost_Clef2016_alpha0 0 122002 0.2864 0.9000 0.8293 0.6508 0.5559 0 '2022222221' 1.0000
topTuneBoost_Clef2016_alpha0 0 122003 0.1969 0.4000 0.4632 0.5761 0.5029 1 '2120000-02' 1.0000
topTuneBoost_Clef2016_alpha0 0 122004 0.2977 1.0000 0.8389 0.6011 0.5177 0 '2112221222' 1.0000
topTuneBoost_Clef2016_alpha0 0 122005 0.0762 0.2000 0.1834 0.3536 0.3149 3 '10---02000' 1.0000
topTuneBoost_Clef2016_alpha0 0 122006 0.2199 0.8000 0.6625 0.5392 0.4463 2 '12221--212' 1.0000
topTuneBoost_Clef2016_alpha0 0 123001 0.1139 0.1000 0.1100 0.4791 0.1821 0 '0020000000' 0.3333
topTuneBoost_Clef2016_alpha0 0 123002 0.1890 0.4000 0.3719 0.5617 0.1870 0 '1020022000' 1.0000
topTuneBoost_Clef2016_alpha0 0 123003 0.1408 0.1000 0.0347 0.4905 0.1695 0 '0000000100' 0.1250
topTuneBoost_Clef2016_alpha0 0 123004 0.1408 0.1000 0.0347 0.4905 0.1695 0 '0000000100' 0.1250
topTuneBoost_Clef2016_alpha0 0 123005 0.3424 0.8000 0.8669 0.6778 0.4456 0 '2222222020' 1.0000
topTuneBoost_Clef2016_alpha0 0 123006 0.0622 0.3000 0.3747 0.2874 0.1553 1 '2100200-00' 1.0000
topTuneBoost_Clef2016_alpha0 0 124001 0.0054 0.0000 0.0000 0.0809 0.0368 4 '00000---0-' 0.0323
topTuneBoost_Clef2016_alpha0 0 124002 0.0197 0.1000 0.0426 0.1597 0.0560 2 '000010-00-' 0.2000
topTuneBoost_Clef2016_alpha0 0 124003 0.0151 0.1000 0.0426 0.1350 0.0480 1 '00001000-0' 0.2000
topTuneBoost_Clef2016_alpha0 0 124004 0.0086 0.1000 0.0347 0.0998 0.0336 1 '0000-00100' 0.1250
topTuneBoost_Clef2016_alpha0 0 124005 0.0075 0.0000 0.0000 0.1221 0.0000 4 '000000----' 0.0185
topTuneBoost_Clef2016_alpha0 0 124006 0.0251 0.1000 0.0331 0.1740 0.0480 2 '000000-01-' 0.1111
topTuneBoost_Clef2016_alpha0 0 125001 0.0097 0.0000 0.0000 0.1327 0.1266 0 '0000000000' 0.0588
topTuneBoost_Clef2016_alpha0 0 125002 0.0000 0.0000 0.0000 0.0000 0.0000 0 '0000000000' 0.0000
topTuneBoost_Clef2016_alpha0 0 125003 0.0456 0.1000 0.0367 0.3171 0.1067 1 '00000010-0' 0.1429
topTuneBoost_Clef2016_alpha0 0 125004 0.0983 0.3000 0.2067 0.4183 0.2016 2 '0200-0-110' 0.5000
topTuneBoost_Clef2016_alpha0 0 125005 0.0453 0.2000 0.1467 0.2772 0.0919 2 '10000010--' 1.0000
topTuneBoost_Clef2016_alpha0 0 125006 0.1623 0.5000 0.2247 0.4685 0.2843 0 '0001101021' 0.2500
topTuneBoost_Clef2016_alpha0 0 126001 0.0154 0.1000 0.0426 0.1776 0.1415 0 '0000100000' 0.2000
topTuneBoost_Clef2016_alpha0 0 126002 0.1042 0.5000 0.2879 0.3711 0.3033 0 '0201001011' 0.5000
topTuneBoost_Clef2016_alpha0 0 126003 0.0000 0.0000 0.0000 0.0000 0.0000 5 '000-0--0--' 0.0000
topTuneBoost_Clef2016_alpha0 0 126004 0.0010 0.0000 0.0000 0.0291 0.0289 1 '0000000-00' 0.0714
topTuneBoost_Clef2016_alpha0 0 126005 0.0390 0.3000 0.1289 0.1759 0.1995 4 '-01-0101--' 0.3333
topTuneBoost_Clef2016_alpha0 0 126006 0.0374 0.3000 0.1756 0.2369 0.1952 4 '01--10-0-2' 0.5000
topTuneBoost_Clef2016_alpha0 0 127001 0.1412 0.5000 0.4462 0.4879 0.3736 0 '2001021002' 1.0000
topTuneBoost_Clef2016_alpha0 0 127002 0.1068 0.3000 0.4537 0.4499 0.3385 0 '2202000000' 1.0000
topTuneBoost_Clef2016_alpha0 0 127003 0.0803 0.3000 0.2068 0.4005 0.3376 1 '0010-22000' 0.3333
topTuneBoost_Clef2016_alpha0 0 127004 0.1681 0.3000 0.2076 0.4799 0.4250 3 '101010-0--' 1.0000
topTuneBoost_Clef2016_alpha0 0 127005 0.1055 0.3000 0.2915 0.4137 0.3468 2 '02201-00-0' 0.5000
topTuneBoost_Clef2016_alpha0 0 127006 0.0764 0.2000 0.1635 0.3686 0.3303 1 '000022000-' 0.2000
topTuneBoost_Clef2016_alpha0 0 128001 0.0000 0.0000 0.0000 0.0000 0.0000 2 '0000000-0-' 0.0000
topTuneBoost_Clef2016_alpha0 0 128002 0.1383 0.1000 0.1620 0.4842 0.0375 0 '1000000000' 1.0000
topTuneBoost_Clef2016_alpha0 0 128003 0.0000 0.0000 0.0000 0.0000 0.0000 0 '0000000000' 0.0000
topTuneBoost_Clef2016_alpha0 0 128004 0.1360 0.1000 0.1022 0.4400 0.0864 0 '0100000000' 0.5000
topTuneBoost_Clef2016_alpha0 0 128005 0.0001 0.0000 0.0000 0.0104 0.0000 2 '00000000--' 0.0023
topTuneBoost_Clef2016_alpha0 0 128006 0.0000 0.0000 0.0000 0.0000 0.0000 0 '0000000000' 0.0000
topTuneBoost_Clef2016_alpha0 0 129001 0.0000 0.0000 0.0000 0.0000 0.0000 1 '000-000000' 0.0000
topTuneBoost_Clef2016_alpha0 0 129002 0.0007 0.0000 0.0000 0.0393 0.0000 3 '0000-000--' 0.0049
topTuneBoost_Clef2016_alpha0 0 129003 0.0000 0.0000 0.0000 0.0000 0.0000 1 '000-000000' 0.0000
topTuneBoost_Clef2016_alpha0 0 129004 0.0040 0.0000 0.0000 0.0959 0.0000 2 '00-00000-0' 0.0167
topTuneBoost_Clef2016_alpha0 0 129005 0.0008 0.0000 0.0000 0.0263 0.0000 0 '0000000000' 0.0045
topTuneBoost_Clef2016_alpha0 0 129006 0.0057 0.0000 0.0000 0.0516 0.0000 1 '0000-00000' 0.0476
topTuneBoost_Clef2016_alpha0 0 130001 0.2712 0.3000 0.4233 0.6270 0.2400 0 '2002000020' 1.0000
topTuneBoost_Clef2016_alpha0 0 130002 0.2020 0.2000 0.3987 0.4782 0.2000 0 '2200000000' 1.0000
topTuneBoost_Clef2016_alpha0 0 130003 0.0079 0.0000 0.0000 0.1259 0.0000 0 '0000000000' 0.0244
topTuneBoost_Clef2016_alpha0 0 130004 0.0000 0.0000 0.0000 0.0000 0.0000 1 '000000000-' 0.0000
topTuneBoost_Clef2016_alpha0 0 130005 0.2986 0.4000 0.4553 0.5917 0.3900 2 '022200-02-' 0.5000
topTuneBoost_Clef2016_alpha0 0 130006 0.4111 0.4000 0.4758 0.6376 0.3600 0 '1220000200' 1.0000
topTuneBoost_Clef2016_alpha0 0 131001 0.0403 0.1000 0.0663 0.2947 0.0278 0 '0000000010' 0.1111
topTuneBoost_Clef2016_alpha0 0 131002 0.0270 0.1000 0.0694 0.2101 0.0417 1 '000-000100' 0.1250
topTuneBoost_Clef2016_alpha0 0 131003 0.0955 0.1000 0.0948 0.3986 0.0903 1 '0001000-00' 0.2500
topTuneBoost_Clef2016_alpha0 0 131004 0.0369 0.0000 0.0000 0.2211 0.0139 0 '0000000000' 0.0833
topTuneBoost_Clef2016_alpha0 0 131005 0.1000 0.2000 0.1610 0.4057 0.1042 1 '0001000-10' 0.2500
topTuneBoost_Clef2016_alpha0 0 131006 0.1227 0.1000 0.1389 0.4653 0.0764 0 '0100000000' 0.5000
topTuneBoost_Clef2016_alpha0 0 132001 0.6319 0.7000 0.7792 0.8625 0.6678 1 '11110110-1' 1.0000
topTuneBoost_Clef2016_alpha0 0 132002 0.4847 0.6000 0.6367 0.7855 0.6055 0 '1100010111' 1.0000
topTuneBoost_Clef2016_alpha0 0 132003 0.0000 0.0000 0.0000 0.0000 0.0000 3 '-0000000--' 0.0000
topTuneBoost_Clef2016_alpha0 0 132004 0.0000 0.0000 0.0000 0.0000 0.0000 0 '0000000000' 0.0000
topTuneBoost_Clef2016_alpha0 0 132005 0.0047 0.0000 0.0000 0.1217 0.0000 3 '000000---0' 0.0097
topTuneBoost_Clef2016_alpha0 0 132006 0.1895 0.1000 0.1100 0.5456 0.1280 2 '00100000--' 0.3333
topTuneBoost_Clef2016_alpha0 0 133001 0.1114 0.9000 0.7403 0.3252 0.2933 0 '2121121220' 1.0000
topTuneBoost_Clef2016_alpha0 0 133002 0.0637 0.4000 0.2691 0.2718 0.2843 0 '0010020220' 0.3333
topTuneBoost_Clef2016_alpha0 0 133003 0.0010 0.0000 0.0000 0.0236 0.0242 3 '0000-00--0' 0.0172
topTuneBoost_Clef2016_alpha0 0 133004 0.2591 0.9000 0.9337 0.5921 0.5536 1 '22222222-2' 1.0000
topTuneBoost_Clef2016_alpha0 0 133005 0.2211 0.9000 0.6529 0.5221 0.5136 0 '2012111122' 1.0000
topTuneBoost_Clef2016_alpha0 0 133006 0.2524 1.0000 0.8909 0.5228 0.4829 0 '2222122121' 1.0000
topTuneBoost_Clef2016_alpha0 0 134001 0.0037 0.0000 0.0000 0.0568 0.0137 2 '000000--00' 0.0345
topTuneBoost_Clef2016_alpha0 0 134002 0.0004 0.0000 0.0000 0.0297 0.0000 0 '0000000000' 0.0039
topTuneBoost_Clef2016_alpha0 0 134003 0.0080 0.1000 0.0354 0.0697 0.0384 0 '0000000010' 0.1111
topTuneBoost_Clef2016_alpha0 0 134004 0.0395 0.1000 0.0371 0.2554 0.0700 1 '000000010-' 0.1250
topTuneBoost_Clef2016_alpha0 0 134005 0.0400 0.0000 0.0000 0.2459 0.0713 1 '00000000-0' 0.0714
topTuneBoost_Clef2016_alpha0 0 134006 0.0228 0.1000 0.0392 0.1960 0.0521 1 '00000-1000' 0.1429
topTuneBoost_Clef2016_alpha0 0 135001 0.0334 0.2000 0.1229 0.2378 0.0839 1 '01000010-0' 0.5000
topTuneBoost_Clef2016_alpha0 0 135002 0.0310 0.0000 0.0000 0.2834 0.0567 1 '00000-0000' 0.0667
topTuneBoost_Clef2016_alpha0 0 135003 0.0343 0.0000 0.0000 0.2803 0.0624 3 '000000-0--' 0.0625
topTuneBoost_Clef2016_alpha0 0 135004 0.0218 0.0000 0.0000 0.2335 0.0000 0 '0000000000' 0.0154
topTuneBoost_Clef2016_alpha0 0 135005 0.0144 0.1000 0.0637 0.1804 0.0306 0 '0010000000' 0.3333
topTuneBoost_Clef2016_alpha0 0 135006 0.0310 0.2000 0.1623 0.2367 0.0669 1 '001020000-' 0.3333
topTuneBoost_Clef2016_alpha0 0 136001 0.1640 0.2000 0.2130 0.4269 0.1488 2 '100-00010-' 1.0000
topTuneBoost_Clef2016_alpha0 0 136002 0.0006 0.0000 0.0000 0.0699 0.0000 1 '00000-0000' 0.0022
topTuneBoost_Clef2016_alpha0 0 136003 0.0000 0.0000 0.0000 0.0000 0.0000 1 '00000000-0' 0.0000
topTuneBoost_Clef2016_alpha0 0 136004 0.0001 0.0000 0.0000 0.0157 0.0000 0 '0000000000' 0.0011
topTuneBoost_Clef2016_alpha0 0 136005 0.0028 0.0000 0.0000 0.0476 0.0000 1 '0000-00000' 0.0227
topTuneBoost_Clef2016_alpha0 0 136006 0.0012 0.0000 0.0000 0.0850 0.0000 2 '000000-0-0' 0.0078
topTuneBoost_Clef2016_alpha0 0 137001 0.0003 0.0000 0.0000 0.0158 0.0000 4 '00-00--00-' 0.0055
topTuneBoost_Clef2016_alpha0 0 137002 0.1927 0.7000 0.4684 0.4831 0.2511 0 '2100101111' 1.0000
topTuneBoost_Clef2016_alpha0 0 137003 0.0011 0.0000 0.0000 0.0508 0.0000 0 '0000000000' 0.0054
