schema alpha  QueryNum map p10 ndcg10 ndcg1000 bpref unjudged relString rr
topBm25fTuneBoost_Hard2005_alpha3 3 344 0.0345 0.3000 0.1941 0.2038 0.0649 2 '1-010010-0' 1.0000
topBm25fTuneBoost_Hard2005_alpha3 3 345 0.0320 0.1000 0.0708 0.2919 0.0123 0 '0000000010' 0.1111
topBm25fTuneBoost_Hard2005_alpha3 3 347 0.2390 0.7000 0.6157 0.5931 0.2934 0 '0220222022' 0.5000
topBm25fTuneBoost_Hard2005_alpha3 3 353 0.0615 0.0000 0.0000 0.2913 0.0522 0 '0000000000' 0.0769
topBm25fTuneBoost_Hard2005_alpha3 3 354 0.1756 0.8000 0.8553 0.4849 0.3934 0 '2222202202' 1.0000
topBm25fTuneBoost_Hard2005_alpha3 3 362 0.1971 0.7000 0.4774 0.5037 0.2378 0 '1121010201' 1.0000
topBm25fTuneBoost_Hard2005_alpha3 3 363 0.1125 0.3000 0.3125 0.4524 0.1615 0 '0220000002' 0.5000
topBm25fTuneBoost_Hard2005_alpha3 3 367 0.0561 0.1000 0.0784 0.3675 0.0578 0 '0000020000' 0.1667
topBm25fTuneBoost_Hard2005_alpha3 3 372 0.0950 0.1000 0.0698 0.4482 0.0806 0 '0001000000' 0.2500
topBm25fTuneBoost_Hard2005_alpha3 3 374 0.5628 0.6000 0.5881 0.8426 0.6710 0 '2020122002' 1.0000
topBm25fTuneBoost_Hard2005_alpha3 3 375 0.2122 0.3000 0.2974 0.6469 0.1532 0 '0100101000' 0.5000
topBm25fTuneBoost_Hard2005_alpha3 3 378 0.1242 0.0000 0.0000 0.4692 0.1598 0 '0000000000' 0.0909
topBm25fTuneBoost_Hard2005_alpha3 3 383 0.0320 0.0000 0.0000 0.2649 0.0483 0 '0000000000' 0.0400
topBm25fTuneBoost_Hard2005_alpha3 3 389 0.0191 0.0000 0.0000 0.2020 0.0411 0 '0000000000' 0.0270
topBm25fTuneBoost_Hard2005_alpha3 3 393 0.0341 0.2000 0.1357 0.2437 0.0663 0 '0000000220' 0.1250
topBm25fTuneBoost_Hard2005_alpha3 3 394 0.4695 1.0000 1.0000 0.7059 0.4817 0 '1111111111' 1.0000
topBm25fTuneBoost_Hard2005_alpha3 3 397 0.0319 0.3000 0.3188 0.2291 0.0624 0 '0101100000' 0.5000
topBm25fTuneBoost_Hard2005_alpha3 3 399 0.1666 0.6000 0.6048 0.4180 0.3060 0 '2200102022' 1.0000
topBm25fTuneBoost_Hard2005_alpha3 3 401 0.0924 0.2000 0.1514 0.4018 0.1485 0 '0000200020' 0.2000
topBm25fTuneBoost_Hard2005_alpha3 3 404 0.2440 0.3000 0.2110 0.5628 0.4001 0 '0020000120' 0.3333
topBm25fTuneBoost_Hard2005_alpha3 3 408 0.0982 0.1000 0.0851 0.4235 0.0967 0 '0000200000' 0.2000
topBm25fTuneBoost_Hard2005_alpha3 3 409 0.2987 0.4000 0.2927 0.6994 0.3135 0 '0201002010' 0.5000
topBm25fTuneBoost_Hard2005_alpha3 3 416 0.3481 0.4000 0.2050 0.7086 0.3136 0 '0111000010' 0.5000
topBm25fTuneBoost_Hard2005_alpha3 3 419 0.0818 0.2000 0.1737 0.3394 0.1315 0 '0020000002' 0.3333
topBm25fTuneBoost_Hard2005_alpha3 3 426 0.0442 0.0000 0.0000 0.2560 0.1178 0 '0000000000' 0.0714
topBm25fTuneBoost_Hard2005_alpha3 3 427 0.2612 0.7000 0.5475 0.5879 0.3044 0 '1200221102' 1.0000
topBm25fTuneBoost_Hard2005_alpha3 3 433 0.0313 0.1000 0.1389 0.1996 0.0398 0 '0200000000' 0.5000
topBm25fTuneBoost_Hard2005_alpha3 3 435 0.2422 0.3000 0.1528 0.5914 0.2766 0 '0000120001' 0.2000
topBm25fTuneBoost_Hard2005_alpha3 3 436 0.4446 0.5000 0.3916 0.6312 0.5913 0 '2010110100' 1.0000
topBm25fTuneBoost_Hard2005_alpha3 3 439 0.0339 0.1000 0.0474 0.2575 0.0600 0 '0001000000' 0.2500
topBm25fTuneBoost_Hard2005_alpha3 3 443 0.0921 0.1000 0.0948 0.3844 0.2166 0 '0002000000' 0.2500
topBm25fTuneBoost_Hard2005_alpha3 3 448 0.0196 0.0000 0.0000 0.2330 0.0167 0 '0000000000' 0.0714
topBm25fTuneBoost_Hard2005_alpha3 3 622 0.1986 0.9000 0.8742 0.5937 0.3392 0 '2221202222' 1.0000
topBm25fTuneBoost_Hard2005_alpha3 3 625 0.0149 0.2000 0.1795 0.1478 0.0227 0 '0120000000' 0.5000
topBm25fTuneBoost_Hard2005_alpha3 3 638 0.1298 0.7000 0.3361 0.3603 0.2761 1 '001211111-' 0.3333
topBm25fTuneBoost_Hard2005_alpha3 3 639 0.1741 0.1000 0.0318 0.4732 0.2746 0 '0000000001' 0.1000
topBm25fTuneBoost_Hard2005_alpha3 3 648 0.5732 1.0000 0.7365 0.7943 0.5615 0 '2121112211' 1.0000
topBm25fTuneBoost_Hard2005_alpha3 3 650 0.0365 0.1000 0.1222 0.3212 0.0586 0 '0020000000' 0.3333
topBm25fTuneBoost_Hard2005_alpha3 3 651 0.0058 0.0000 0.0000 0.1225 0.0180 0 '0000000000' 0.0312
topBm25fTuneBoost_Hard2005_alpha3 3 658 0.1794 0.4000 0.2516 0.5300 0.2265 0 '0100102020' 0.5000
topBm25fTuneBoost_Hard2005_alpha3 3 689 0.0321 0.0000 0.0000 0.2570 0.0702 0 '0000000000' 0.0526
topBm25fTuneBoost_Hard2005_alpha4 4 303 0.3765 0.6000 0.5364 0.7541 0.3843 0 '0220022220' 0.5000
topBm25fTuneBoost_Hard2005_alpha4 4 307 0.3110 1.0000 0.5649 0.5089 0.4147 0 '1111111122' 1.0000
topBm25fTuneBoost_Hard2005_alpha4 4 310 0.0486 0.3000 0.1501 0.2544 0.0819 0 '0100011000' 0.5000
topBm25fTuneBoost_Hard2005_alpha4 4 314 0.0018 0.0000 0.0000 0.0621 0.0107 0 '0000000000' 0.0588
topBm25fTuneBoost_Hard2005_alpha4 4 322 0.0036 0.1000 0.0694 0.0590 0.0239 0 '0000000200' 0.1250
topBm25fTuneBoost_Hard2005_alpha4 4 325 0.4275 0.1000 0.0842 0.7099 0.6135 0 '0100000000' 0.5000
topBm25fTuneBoost_Hard2005_alpha4 4 330 0.3322 0.7000 0.5946 0.7248 0.3805 0 '1011111001' 1.0000
topBm25fTuneBoost_Hard2005_alpha4 4 336 0.4618 0.8000 0.4672 0.6867 0.4598 0 '0121121110' 0.5000
topBm25fTuneBoost_Hard2005_alpha4 4 341 0.1085 0.1000 0.1407 0.4065 0.1315 0 '1000000000' 1.0000
topBm25fTuneBoost_Hard2005_alpha4 4 344 0.0294 0.3000 0.1922 0.1838 0.0552 2 '1-010001-0' 1.0000
topBm25fTuneBoost_Hard2005_alpha4 4 345 0.0317 0.1000 0.0708 0.2695 0.0123 0 '0000000010' 0.1111
topBm25fTuneBoost_Hard2005_alpha4 4 347 0.2429 0.6000 0.5649 0.5992 0.2949 0 '0222022200' 0.5000
topBm25fTuneBoost_Hard2005_alpha4 4 353 0.0628 0.0000 0.0000 0.2932 0.0612 0 '0000000000' 0.0769
topBm25fTuneBoost_Hard2005_alpha4 4 354 0.1836 0.8000 0.8553 0.4957 0.4066 0 '2222202202' 1.0000
topBm25fTuneBoost_Hard2005_alpha4 4 362 0.1832 0.7000 0.4918 0.4893 0.2159 0 '1211010201' 1.0000
topBm25fTuneBoost_Hard2005_alpha4 4 363 0.1122 0.3000 0.3152 0.4510 0.1589 0 '0220000020' 0.5000
topBm25fTuneBoost_Hard2005_alpha4 4 367 0.0566 0.1000 0.0784 0.3687 0.0594 0 '0000020000' 0.1667
topBm25fTuneBoost_Hard2005_alpha4 4 372 0.0959 0.1000 0.0698 0.4488 0.0822 0 '0001000000' 0.2500
topBm25fTuneBoost_Hard2005_alpha4 4 374 0.5808 0.6000 0.5563 0.8485 0.6853 0 '2020122001' 1.0000
topBm25fTuneBoost_Hard2005_alpha4 4 375 0.2081 0.3000 0.2934 0.6287 0.1556 0 '0100100100' 0.5000
topBm25fTuneBoost_Hard2005_alpha4 4 378 0.1252 0.0000 0.0000 0.4707 0.1627 0 '0000000000' 0.0909
topBm25fTuneBoost_Hard2005_alpha4 4 383 0.0310 0.0000 0.0000 0.2749 0.0363 0 '0000000000' 0.0370
topBm25fTuneBoost_Hard2005_alpha4 4 389 0.0175 0.0000 0.0000 0.1980 0.0369 0 '0000000000' 0.0185
topBm25fTuneBoost_Hard2005_alpha4 4 393 0.0326 0.2000 0.1331 0.2366 0.0650 0 '0000000202' 0.1250
topBm25fTuneBoost_Hard2005_alpha4 4 394 0.4715 1.0000 1.0000 0.7063 0.4834 0 '1111111111' 1.0000
topBm25fTuneBoost_Hard2005_alpha4 4 397 0.0322 0.3000 0.3188 0.2809 0.0474 0 '0101100000' 0.5000
topBm25fTuneBoost_Hard2005_alpha4 4 399 0.1438 0.6000 0.6087 0.4011 0.2960 0 '2200200122' 1.0000
topBm25fTuneBoost_Hard2005_alpha4 4 401 0.0992 0.2000 0.1396 0.4056 0.1653 0 '0000002020' 0.1429
topBm25fTuneBoost_Hard2005_alpha4 4 404 0.2403 0.4000 0.2451 0.5630 0.3917 0 '0020001102' 0.3333
topBm25fTuneBoost_Hard2005_alpha4 4 408 0.0990 0.1000 0.0784 0.4231 0.0984 0 '0000020000' 0.1667
topBm25fTuneBoost_Hard2005_alpha4 4 409 0.2889 0.4000 0.3004 0.6843 0.3083 0 '0210002010' 0.5000
topBm25fTuneBoost_Hard2005_alpha4 4 416 0.3528 0.5000 0.2384 0.7111 0.3190 0 '0111000101' 0.5000
topBm25fTuneBoost_Hard2005_alpha4 4 419 0.0831 0.2000 0.1737 0.3395 0.1384 0 '0020000002' 0.3333
topBm25fTuneBoost_Hard2005_alpha4 4 426 0.0337 0.0000 0.0000 0.2292 0.1015 0 '0000000000' 0.0714
topBm25fTuneBoost_Hard2005_alpha4 4 427 0.2349 0.6000 0.4566 0.5565 0.2970 0 '1200002211' 1.0000
topBm25fTuneBoost_Hard2005_alpha4 4 433 0.0310 0.1000 0.1389 0.1782 0.0480 0 '0200000000' 0.5000
topBm25fTuneBoost_Hard2005_alpha4 4 435 0.2558 0.3000 0.1575 0.6017 0.2929 0 '0000210010' 0.2000
topBm25fTuneBoost_Hard2005_alpha4 4 436 0.4304 0.5000 0.3875 0.6161 0.5768 0 '2010101010' 1.0000
topBm25fTuneBoost_Hard2005_alpha4 4 439 0.0325 0.1000 0.0474 0.2506 0.0588 0 '0001000000' 0.2500
topBm25fTuneBoost_Hard2005_alpha4 4 443 0.0932 0.1000 0.0948 0.3884 0.2166 0 '0002000000' 0.2500
topBm25fTuneBoost_Hard2005_alpha4 4 448 0.0213 0.0000 0.0000 0.2416 0.0155 0 '0000000000' 0.0625
topBm25fTuneBoost_Hard2005_alpha4 4 622 0.1920 0.6000 0.6652 0.5841 0.3393 0 '2221200002' 1.0000
topBm25fTuneBoost_Hard2005_alpha4 4 625 0.0155 0.2000 0.1795 0.1653 0.0225 0 '0120000000' 0.5000
topBm25fTuneBoost_Hard2005_alpha4 4 638 0.1308 0.7000 0.3361 0.3733 0.2695 0 '0012111110' 0.3333
topBm25fTuneBoost_Hard2005_alpha4 4 639 0.1754 0.1000 0.0318 0.4738 0.2768 0 '0000000001' 0.1000
topBm25fTuneBoost_Hard2005_alpha4 4 648 0.5789 1.0000 0.7365 0.7960 0.5659 0 '2121112211' 1.0000
topBm25fTuneBoost_Hard2005_alpha4 4 650 0.0359 0.1000 0.1222 0.3345 0.0518 0 '0020000000' 0.3333
topBm25fTuneBoost_Hard2005_alpha4 4 651 0.0063 0.0000 0.0000 0.1249 0.0171 0 '0000000000' 0.0303
topBm25fTuneBoost_Hard2005_alpha4 4 658 0.1702 0.4000 0.2516 0.5245 0.2121 0 '0100102020' 0.5000
topBm25fTuneBoost_Hard2005_alpha4 4 689 0.0329 0.0000 0.0000 0.2647 0.0707 0 '0000000000' 0.0526
topBm25fTuneBoost_Hard2005_alpha5 5 303 0.3684 0.6000 0.4826 0.7392 0.3787 0 '0020222220' 0.3333
topBm25fTuneBoost_Hard2005_alpha5 5 307 0.3123 1.0000 0.5649 0.5094 0.4139 0 '1111111122' 1.0000
topBm25fTuneBoost_Hard2005_alpha5 5 310 0.0377 0.3000 0.1404 0.2112 0.0677 0 '0100000101' 0.5000
topBm25fTuneBoost_Hard2005_alpha5 5 314 0.0019 0.0000 0.0000 0.0691 0.0088 0 '0000000000' 0.0333
topBm25fTuneBoost_Hard2005_alpha5 5 322 0.0036 0.1000 0.0694 0.0587 0.0239 0 '0000000200' 0.1250
topBm25fTuneBoost_Hard2005_alpha5 5 325 0.4415 0.3000 0.1703 0.7195 0.6212 0 '0100010001' 0.5000
topBm25fTuneBoost_Hard2005_alpha5 5 330 0.3583 0.8000 0.6489 0.7351 0.4238 0 '1011111011' 1.0000
topBm25fTuneBoost_Hard2005_alpha5 5 336 0.4666 0.8000 0.4672 0.6869 0.4598 0 '0121121110' 0.5000
topBm25fTuneBoost_Hard2005_alpha5 5 341 0.1142 0.1000 0.1407 0.4045 0.1439 0 '1000000000' 1.0000
topBm25fTuneBoost_Hard2005_alpha5 5 344 0.0249 0.3000 0.1857 0.1729 0.0471 1 '1-00100010' 1.0000
topBm25fTuneBoost_Hard2005_alpha5 5 345 0.0298 0.1000 0.0679 0.2654 0.0000 0 '0000000001' 0.1000
topBm25fTuneBoost_Hard2005_alpha5 5 347 0.2447 0.7000 0.6353 0.6011 0.2957 0 '0222202202' 0.5000
topBm25fTuneBoost_Hard2005_alpha5 5 353 0.0639 0.1000 0.0569 0.3095 0.0635 0 '0000000100' 0.1250
topBm25fTuneBoost_Hard2005_alpha5 5 354 0.1857 0.8000 0.8553 0.4980 0.4131 0 '2222202202' 1.0000
topBm25fTuneBoost_Hard2005_alpha5 5 362 0.1612 0.7000 0.4957 0.4602 0.1966 0 '1211012001' 1.0000
topBm25fTuneBoost_Hard2005_alpha5 5 363 0.1133 0.3000 0.3811 0.4637 0.1542 0 '2002000020' 1.0000
topBm25fTuneBoost_Hard2005_alpha5 5 367 0.0570 0.1000 0.0784 0.3698 0.0606 0 '0000020000' 0.1667
topBm25fTuneBoost_Hard2005_alpha5 5 372 0.0965 0.1000 0.0810 0.4529 0.0811 0 '0010000000' 0.3333
topBm25fTuneBoost_Hard2005_alpha5 5 374 0.6000 0.7000 0.5942 0.8539 0.7023 0 '2021022011' 1.0000
topBm25fTuneBoost_Hard2005_alpha5 5 375 0.2056 0.4000 0.3597 0.6059 0.1692 0 '0100100110' 0.5000
topBm25fTuneBoost_Hard2005_alpha5 5 378 0.1262 0.1000 0.0734 0.4677 0.1723 0 '0000001000' 0.1429
topBm25fTuneBoost_Hard2005_alpha5 5 383 0.0291 0.0000 0.0000 0.2736 0.0264 0 '0000000000' 0.0323
topBm25fTuneBoost_Hard2005_alpha5 5 389 0.0142 0.0000 0.0000 0.1725 0.0290 0 '0000000000' 0.0135
topBm25fTuneBoost_Hard2005_alpha5 5 393 0.0309 0.1000 0.0636 0.2355 0.0602 0 '0000000002' 0.1000
topBm25fTuneBoost_Hard2005_alpha5 5 394 0.4695 1.0000 1.0000 0.7053 0.4809 0 '1111111111' 1.0000
topBm25fTuneBoost_Hard2005_alpha5 5 397 0.0385 0.3000 0.4000 0.3098 0.0398 0 '1001100000' 1.0000
topBm25fTuneBoost_Hard2005_alpha5 5 399 0.1178 0.6000 0.6283 0.3673 0.2759 0 '2202002201' 1.0000
topBm25fTuneBoost_Hard2005_alpha5 5 401 0.1093 0.2000 0.1396 0.4143 0.1842 0 '0000002020' 0.1429
topBm25fTuneBoost_Hard2005_alpha5 5 404 0.2320 0.3000 0.1814 0.5487 0.3816 0 '0020001100' 0.3333
topBm25fTuneBoost_Hard2005_alpha5 5 408 0.0986 0.1000 0.0694 0.4185 0.0985 0 '0000000200' 0.1250
topBm25fTuneBoost_Hard2005_alpha5 5 409 0.2702 0.5000 0.3496 0.6527 0.2983 0 '0120002012' 0.5000
topBm25fTuneBoost_Hard2005_alpha5 5 416 0.3574 0.5000 0.2335 0.7125 0.3265 0 '0110011010' 0.5000
topBm25fTuneBoost_Hard2005_alpha5 5 419 0.0940 0.1000 0.1389 0.4263 0.1384 0 '0200000000' 0.5000
topBm25fTuneBoost_Hard2005_alpha5 5 426 0.0228 0.0000 0.0000 0.1954 0.0846 0 '0000000000' 0.0714
topBm25fTuneBoost_Hard2005_alpha5 5 427 0.2047 0.6000 0.4278 0.5235 0.2821 0 '1020002211' 1.0000
topBm25fTuneBoost_Hard2005_alpha5 5 433 0.0246 0.1000 0.1100 0.1534 0.0508 0 '0020000000' 0.3333
topBm25fTuneBoost_Hard2005_alpha5 5 435 0.2713 0.3000 0.1740 0.6165 0.3158 0 '0002101000' 0.2500
topBm25fTuneBoost_Hard2005_alpha5 5 436 0.4051 0.5000 0.3828 0.5963 0.5501 0 '2010011001' 1.0000
topBm25fTuneBoost_Hard2005_alpha5 5 439 0.0331 0.2000 0.1136 0.2468 0.0595 0 '0001000020' 0.2500
topBm25fTuneBoost_Hard2005_alpha5 5 443 0.0969 0.1000 0.2201 0.4093 0.2161 0 '2000000000' 1.0000
topBm25fTuneBoost_Hard2005_alpha5 5 448 0.0221 0.0000 0.0000 0.2449 0.0127 0 '0000000000' 0.0476
topBm25fTuneBoost_Hard2005_alpha5 5 622 0.1979 0.6000 0.6652 0.5909 0.3388 0 '2221200002' 1.0000
topBm25fTuneBoost_Hard2005_alpha5 5 625 0.0203 0.2000 0.2751 0.1993 0.0224 0 '2010000000' 1.0000
topBm25fTuneBoost_Hard2005_alpha5 5 638 0.1299 0.7000 0.3361 0.3754 0.2606 0 '0012111110' 0.3333
topBm25fTuneBoost_Hard2005_alpha5 5 639 0.1742 0.1000 0.0318 0.4704 0.2717 0 '0000000001' 0.1000
topBm25fTuneBoost_Hard2005_alpha5 5 648 0.5842 1.0000 0.7288 0.7850 0.5730 0 '2112112211' 1.0000
topBm25fTuneBoost_Hard2005_alpha5 5 650 0.0385 0.1000 0.1542 0.3372 0.0469 0 '0200000000' 0.5000
topBm25fTuneBoost_Hard2005_alpha5 5 651 0.0074 0.0000 0.0000 0.1376 0.0153 0 '0000000000' 0.0270
topBm25fTuneBoost_Hard2005_alpha5 5 658 0.1607 0.4000 0.2451 0.5235 0.2038 0 '0100100202' 0.5000
topBm25fTuneBoost_Hard2005_alpha5 5 689 0.0323 0.0000 0.0000 0.2591 0.0724 0 '0000000000' 0.0526
topBm25fTuneBoost_Hard2005_alpha6 6 303 0.3713 0.6000 0.5527 0.7581 0.3755 0 '0222002220' 0.5000
topBm25fTuneBoost_Hard2005_alpha6 6 307 0.3143 1.0000 0.5367 0.5106 0.4134 0 '1111112111' 1.0000
topBm25fTuneBoost_Hard2005_alpha6 6 310 0.0252 0.1000 0.0490 0.1733 0.0544 0 '0001000000' 0.2500
topBm25fTuneBoost_Hard2005_alpha6 6 314 0.0019 0.0000 0.0000 0.0660 0.0007 0 '0000000000' 0.0111
topBm25fTuneBoost_Hard2005_alpha6 6 322 0.0026 0.0000 0.0000 0.0432 0.0218 0 '0000000000' 0.0909
topBm25fTuneBoost_Hard2005_alpha6 6 325 0.4566 0.3000 0.1703 0.7280 0.6343 0 '0100010001' 0.5000
topBm25fTuneBoost_Hard2005_alpha6 6 330 0.3834 0.8000 0.6360 0.7357 0.4715 0 '1011011111' 1.0000
topBm25fTuneBoost_Hard2005_alpha6 6 336 0.4740 0.8000 0.4672 0.6889 0.4649 0 '0121121110' 0.5000
topBm25fTuneBoost_Hard2005_alpha6 6 341 0.1172 0.1000 0.1407 0.4065 0.1461 0 '1000000000' 1.0000
topBm25fTuneBoost_Hard2005_alpha6 6 344 0.0219 0.2000 0.1526 0.1703 0.0439 1 '1-00100000' 1.0000
topBm25fTuneBoost_Hard2005_alpha6 6 345 0.0291 0.1000 0.0679 0.2641 0.0000 0 '0000000001' 0.1000
topBm25fTuneBoost_Hard2005_alpha6 6 347 0.2457 0.7000 0.6403 0.6048 0.2969 0 '0222220202' 0.5000
topBm25fTuneBoost_Hard2005_alpha6 6 353 0.0670 0.2000 0.1186 0.3172 0.0794 0 '0000010010' 0.1667
topBm25fTuneBoost_Hard2005_alpha6 6 354 0.1867 0.8000 0.8553 0.4984 0.4208 0 '2222202202' 1.0000
topBm25fTuneBoost_Hard2005_alpha6 6 362 0.1436 0.8000 0.5172 0.4457 0.1772 0 '1210110112' 1.0000
topBm25fTuneBoost_Hard2005_alpha6 6 363 0.1094 0.3000 0.3811 0.4521 0.1500 0 '2002000020' 1.0000
topBm25fTuneBoost_Hard2005_alpha6 6 367 0.0573 0.1000 0.0784 0.3706 0.0629 0 '0000020000' 0.1667
topBm25fTuneBoost_Hard2005_alpha6 6 372 0.0963 0.1000 0.0810 0.4540 0.0811 0 '0010000000' 0.3333
topBm25fTuneBoost_Hard2005_alpha6 6 374 0.6219 0.7000 0.5499 0.8594 0.7281 0 '2012021011' 1.0000
topBm25fTuneBoost_Hard2005_alpha6 6 375 0.2052 0.4000 0.3597 0.5837 0.1808 0 '0100100110' 0.5000
topBm25fTuneBoost_Hard2005_alpha6 6 378 0.1255 0.1000 0.0784 0.4747 0.1768 0 '0000010000' 0.1667
topBm25fTuneBoost_Hard2005_alpha6 6 383 0.0268 0.0000 0.0000 0.2650 0.0172 0 '0000000000' 0.0294
topBm25fTuneBoost_Hard2005_alpha6 6 389 0.0115 0.0000 0.0000 0.1484 0.0264 0 '0000000000' 0.0156
topBm25fTuneBoost_Hard2005_alpha6 6 393 0.0293 0.0000 0.0000 0.2315 0.0537 0 '0000000000' 0.0714
topBm25fTuneBoost_Hard2005_alpha6 6 394 0.4636 1.0000 1.0000 0.6910 0.4755 0 '1111111111' 1.0000
topBm25fTuneBoost_Hard2005_alpha6 6 397 0.0422 0.3000 0.3836 0.3554 0.0333 0 '1000110000' 1.0000
topBm25fTuneBoost_Hard2005_alpha6 6 399 0.0988 0.6000 0.6297 0.3510 0.2652 0 '2202002210' 1.0000
topBm25fTuneBoost_Hard2005_alpha6 6 401 0.1132 0.2000 0.1396 0.4215 0.1929 0 '0000002020' 0.1429
topBm25fTuneBoost_Hard2005_alpha6 6 404 0.2243 0.3000 0.1893 0.5450 0.3688 0 '0020101000' 0.3333
topBm25fTuneBoost_Hard2005_alpha6 6 408 0.0973 0.1000 0.0318 0.4071 0.0996 0 '0000000001' 0.1000
topBm25fTuneBoost_Hard2005_alpha6 6 409 0.2557 0.4000 0.3332 0.6533 0.2855 0 '1020020100' 1.0000
topBm25fTuneBoost_Hard2005_alpha6 6 416 0.3635 0.5000 0.2409 0.7162 0.3348 0 '0110110100' 0.5000
topBm25fTuneBoost_Hard2005_alpha6 6 419 0.0980 0.1000 0.1389 0.4286 0.1453 0 '0200000000' 0.5000
topBm25fTuneBoost_Hard2005_alpha6 6 426 0.0145 0.0000 0.0000 0.1610 0.0662 0 '0000000000' 0.0667
topBm25fTuneBoost_Hard2005_alpha6 6 427 0.1994 0.5000 0.3925 0.5140 0.2800 0 '1020001220' 1.0000
topBm25fTuneBoost_Hard2005_alpha6 6 433 0.0238 0.1000 0.1100 0.1517 0.0425 0 '0020000000' 0.3333
topBm25fTuneBoost_Hard2005_alpha6 6 435 0.2899 0.3000 0.1766 0.6323 0.3503 0 '0002110000' 0.2500
topBm25fTuneBoost_Hard2005_alpha6 6 436 0.3647 0.4000 0.3385 0.5596 0.5069 0 '2001010001' 1.0000
topBm25fTuneBoost_Hard2005_alpha6 6 439 0.0330 0.2000 0.1131 0.2524 0.0608 0 '0000020100' 0.1667
topBm25fTuneBoost_Hard2005_alpha6 6 443 0.0959 0.1000 0.1389 0.3986 0.2150 0 '0200000000' 0.5000
topBm25fTuneBoost_Hard2005_alpha6 6 448 0.0242 0.0000 0.0000 0.2625 0.0143 0 '0000000000' 0.0400
topBm25fTuneBoost_Hard2005_alpha6 6 622 0.2017 0.6000 0.6473 0.5781 0.3384 0 '2220100220' 1.0000
topBm25fTuneBoost_Hard2005_alpha6 6 625 0.0206 0.2000 0.2751 0.2033 0.0218 0 '2010000000' 1.0000
topBm25fTuneBoost_Hard2005_alpha6 6 638 0.1221 0.6000 0.3041 0.3868 0.2487 0 '0021110011' 0.3333
topBm25fTuneBoost_Hard2005_alpha6 6 639 0.1725 0.1000 0.0318 0.4694 0.2721 0 '0000000001' 0.1000
topBm25fTuneBoost_Hard2005_alpha6 6 648 0.5802 1.0000 0.7298 0.7713 0.5737 0 '2112121121' 1.0000
topBm25fTuneBoost_Hard2005_alpha6 6 650 0.0363 0.1000 0.1542 0.3320 0.0332 0 '0200000000' 0.5000
topBm25fTuneBoost_Hard2005_alpha6 6 651 0.0085 0.0000 0.0000 0.1423 0.0234 0 '0000000000' 0.0256
topBm25fTuneBoost_Hard2005_alpha6 6 658 0.1517 0.3000 0.1831 0.5199 0.1934 0 '0101000020' 0.5000
topBm25fTuneBoost_Hard2005_alpha6 6 689 0.0330 0.0000 0.0000 0.2617 0.0737 0 '0000000000' 0.0625
topBm25fTuneBoost_Hard2005_alpha7 7 303 0.3487 0.4000 0.4221 0.7480 0.3665 0 '0222020000' 0.5000
topBm25fTuneBoost_Hard2005_alpha7 7 307 0.3142 1.0000 0.5367 0.5118 0.4142 0 '1111112111' 1.0000
topBm25fTuneBoost_Hard2005_alpha7 7 310 0.0170 0.1000 0.0405 0.1525 0.0381 0 '0000010000' 0.1667
topBm25fTuneBoost_Hard2005_alpha7 7 314 0.0017 0.0000 0.0000 0.0550 0.0031 0 '0000000000' 0.0139
topBm25fTuneBoost_Hard2005_alpha7 7 322 0.0013 0.0000 0.0000 0.0351 0.0140 1 '000000-000' 0.0244
topBm25fTuneBoost_Hard2005_alpha7 7 325 0.4611 0.3000 0.1689 0.7233 0.6400 0 '0100001010' 0.5000
topBm25fTuneBoost_Hard2005_alpha7 7 330 0.4152 0.8000 0.6360 0.7500 0.5162 0 '1011011111' 1.0000
topBm25fTuneBoost_Hard2005_alpha7 7 336 0.4815 0.9000 0.4922 0.6859 0.4711 0 '0112121111' 0.5000
topBm25fTuneBoost_Hard2005_alpha7 7 341 0.1193 0.1000 0.1407 0.3924 0.1490 0 '1000000000' 1.0000
topBm25fTuneBoost_Hard2005_alpha7 7 344 0.0120 0.1000 0.0550 0.1344 0.0369 1 '-010000000' 0.3333
topBm25fTuneBoost_Hard2005_alpha7 7 345 0.0249 0.0000 0.0000 0.2542 0.0000 0 '0000000000' 0.0833
topBm25fTuneBoost_Hard2005_alpha7 7 347 0.2362 0.6000 0.5404 0.5997 0.2916 0 '0222220010' 0.5000
topBm25fTuneBoost_Hard2005_alpha7 7 353 0.0699 0.2000 0.1320 0.3127 0.0930 0 '0001000010' 0.2500
topBm25fTuneBoost_Hard2005_alpha7 7 354 0.1848 0.7000 0.7917 0.4960 0.4277 0 '2222202200' 1.0000
topBm25fTuneBoost_Hard2005_alpha7 7 362 0.1101 0.8000 0.5505 0.3838 0.1544 0 '1210021112' 1.0000
topBm25fTuneBoost_Hard2005_alpha7 7 363 0.0980 0.4000 0.3667 0.4100 0.1458 0 '0202000202' 0.5000
topBm25fTuneBoost_Hard2005_alpha7 7 367 0.0573 0.1000 0.0784 0.3716 0.0664 0 '0000020000' 0.1667
topBm25fTuneBoost_Hard2005_alpha7 7 372 0.0967 0.1000 0.0810 0.4602 0.0781 0 '0010000000' 0.3333
topBm25fTuneBoost_Hard2005_alpha7 7 374 0.6291 0.7000 0.5503 0.8573 0.7437 0 '2012012110' 1.0000
topBm25fTuneBoost_Hard2005_alpha7 7 375 0.1978 0.5000 0.4166 0.5704 0.1800 0 '0100010111' 0.5000
