schema alpha  QueryNum map p10 ndcg10 ndcg1000 bpref unjudged relString rr
topTuneBoost_Hard2003_alpha3 3 203 0.3052 0.6000 0.4155 0.6109 0.2761 0 '1110020210' 1.0000
topTuneBoost_Hard2003_alpha3 3 215 0.7528 0.6000 0.4303 0.8766 0.8437 0 '2100011011' 1.0000
topTuneBoost_Hard2003_alpha3 3 217 0.0690 0.0000 0.0000 0.3844 0.0000 0 '0000000000' 0.0556
topTuneBoost_Hard2003_alpha3 3 220 0.0095 0.0000 0.0000 0.1735 0.0130 1 '000000000-' 0.0286
topTuneBoost_Hard2003_alpha3 3 222 0.3034 0.8000 0.7128 0.5432 0.5163 0 '2220101122' 1.0000
topTuneBoost_Hard2003_alpha3 3 223 0.3947 1.0000 0.8405 0.6080 0.5414 0 '2212221112' 1.0000
topTuneBoost_Hard2003_alpha3 3 226 0.0818 0.2000 0.2489 0.4755 0.0479 2 '12000-00-0' 1.0000
topTuneBoost_Hard2003_alpha3 3 228 0.0000 0.0000 0.0000 0.0000 0.0000 5 '0-0000----' 0.0000
topTuneBoost_Hard2003_alpha3 3 229 0.1267 1.0000 1.0000 0.2500 0.1272 0 '2222222222' 1.0000
topTuneBoost_Hard2003_alpha3 3 231 0.0982 0.3000 0.4035 0.4363 0.1154 0 '1010001000' 1.0000
topTuneBoost_Hard2003_alpha3 3 233 0.1809 0.8000 0.7952 0.5751 0.2666 0 '2200222222' 1.0000
topTuneBoost_Hard2003_alpha3 3 234 0.2839 0.9000 0.9364 0.6641 0.3069 0 '2222222220' 1.0000
topTuneBoost_Hard2003_alpha3 3 235 0.0357 0.1000 0.2201 0.2356 0.0395 0 '2000000000' 1.0000
topTuneBoost_Hard2003_alpha3 3 237 0.7485 1.0000 0.6990 0.8362 0.8133 0 '1112222121' 1.0000
topTuneBoost_Hard2003_alpha3 3 33 0.3367 0.9000 0.9306 0.6179 0.5523 0 '2222222022' 1.0000
topTuneBoost_Hard2003_alpha3 3 36 0.5498 0.8000 0.8701 0.8093 0.5394 0 '2222222200' 1.0000
topTuneBoost_Hard2003_alpha3 3 44 0.6931 0.8000 0.8580 0.9205 0.5977 0 '2222202220' 1.0000
topTuneBoost_Hard2003_alpha3 3 48 0.4958 1.0000 0.9608 0.7356 0.7189 0 '2222212222' 1.0000
topTuneBoost_Hard2003_alpha3 3 51 0.4114 1.0000 1.0000 0.6340 0.5482 0 '2222222222' 1.0000
topTuneBoost_Hard2003_alpha3 3 53 0.4801 1.0000 1.0000 0.8094 0.4905 0 '2222222222' 1.0000
topTuneBoost_Hard2003_alpha3 3 59 0.1733 0.1000 0.3026 0.4735 0.1667 0 '2000000000' 1.0000
topTuneBoost_Hard2003_alpha3 3 65 0.6963 1.0000 1.0000 0.8766 0.7594 0 '2222222222' 1.0000
topTuneBoost_Hard2003_alpha3 3 69 0.0741 0.6000 0.4009 0.2184 0.2018 0 '1100112020' 1.0000
topTuneBoost_Hard2003_alpha3 3 70 0.3344 0.6000 0.5222 0.6460 0.3909 0 '2102001201' 1.0000
topTuneBoost_Hard2003_alpha3 3 77 0.0377 0.2000 0.1799 0.2340 0.1119 0 '0002200000' 0.2500
topTuneBoost_Hard2003_alpha3 3 84 0.0339 0.0000 0.0000 0.3229 0.0246 0 '0000000000' 0.0370
topTuneBoost_Hard2003_alpha3 3 87 0.5171 0.7000 0.7968 0.8227 0.4567 0 '2222220200' 1.0000
topTuneBoost_Hard2003_alpha3 3 99 0.1925 0.8000 0.6259 0.5077 0.4141 0 '2011222101' 1.0000
topTuneBoost_Hard2003_alpha4 4 102 0.7027 1.0000 0.9682 0.8943 0.8692 0 '2222222221' 1.0000
topTuneBoost_Hard2003_alpha4 4 105 0.1116 0.2000 0.1795 0.4967 0.0652 0 '0120000000' 0.5000
topTuneBoost_Hard2003_alpha4 4 115 0.0011 0.0000 0.0000 0.0690 0.0000 2 '000000-0-0' 0.0027
topTuneBoost_Hard2003_alpha4 4 116 0.4613 1.0000 0.7883 0.7587 0.6769 0 '1222221211' 1.0000
topTuneBoost_Hard2003_alpha4 4 117 0.0003 0.0000 0.0000 0.0307 0.0000 0 '0000000000' 0.0033
topTuneBoost_Hard2003_alpha4 4 124 0.2599 0.4000 0.4351 0.6356 0.2500 0 '2000200022' 1.0000
topTuneBoost_Hard2003_alpha4 4 146 0.1635 0.5000 0.5271 0.4846 0.3289 0 '2102002200' 1.0000
topTuneBoost_Hard2003_alpha4 4 147 0.3311 0.9000 0.9149 0.6104 0.5384 0 '2222022222' 1.0000
topTuneBoost_Hard2003_alpha4 4 154 0.0342 0.0000 0.0000 0.2447 0.0000 0 '0000000000' 0.0667
topTuneBoost_Hard2003_alpha4 4 155 0.0242 0.0000 0.0000 0.2702 0.0606 6 '000----0--' 0.0244
topTuneBoost_Hard2003_alpha4 4 157 0.0465 0.6000 0.3278 0.1003 0.1281 2 '110011-1-1' 1.0000
topTuneBoost_Hard2003_alpha4 4 171 0.2983 0.7000 0.6466 0.6663 0.5208 0 '2202211001' 1.0000
topTuneBoost_Hard2003_alpha4 4 176 0.0016 0.0000 0.0000 0.0577 0.0000 0 '0000000000' 0.0049
topTuneBoost_Hard2003_alpha4 4 177 0.0034 0.0000 0.0000 0.0779 0.0092 0 '0000000000' 0.0345
topTuneBoost_Hard2003_alpha4 4 180 0.4092 0.5000 0.5262 0.7474 0.5420 0 '2022000201' 1.0000
topTuneBoost_Hard2003_alpha4 4 182 0.0320 0.2000 0.1478 0.2251 0.0743 0 '0000020200' 0.1667
topTuneBoost_Hard2003_alpha4 4 186 0.0071 0.0000 0.0000 0.1628 0.0000 0 '0000000000' 0.0233
topTuneBoost_Hard2003_alpha4 4 187 0.0310 0.1000 0.1389 0.2462 0.1541 1 '020000000-' 0.5000
topTuneBoost_Hard2003_alpha4 4 190 0.1336 0.5000 0.3047 0.4155 0.1632 0 '0201111000' 0.5000
topTuneBoost_Hard2003_alpha4 4 194 0.2746 0.6000 0.6514 0.6031 0.3741 0 '2202212000' 1.0000
topTuneBoost_Hard2003_alpha4 4 196 0.5693 1.0000 1.0000 0.8246 0.7097 0 '2222222222' 1.0000
topTuneBoost_Hard2003_alpha4 4 198 0.1471 0.3000 0.2270 0.5019 0.2540 0 '1000200001' 1.0000
topTuneBoost_Hard2003_alpha4 4 203 0.2989 0.6000 0.4096 0.6063 0.2696 0 '1110020012' 1.0000
topTuneBoost_Hard2003_alpha4 4 215 0.7480 0.7000 0.4969 0.8745 0.8472 0 '2100011112' 1.0000
topTuneBoost_Hard2003_alpha4 4 217 0.0723 0.0000 0.0000 0.3893 0.0000 0 '0000000000' 0.0625
topTuneBoost_Hard2003_alpha4 4 220 0.0079 0.0000 0.0000 0.1491 0.0199 0 '0000000000' 0.0556
topTuneBoost_Hard2003_alpha4 4 222 0.2474 0.8000 0.7157 0.5151 0.4973 0 '2220101221' 1.0000
topTuneBoost_Hard2003_alpha4 4 223 0.3069 1.0000 0.8104 0.5483 0.4857 0 '2221122111' 1.0000
topTuneBoost_Hard2003_alpha4 4 226 0.0608 0.2000 0.2489 0.4139 0.0536 2 '1200000-0-' 1.0000
topTuneBoost_Hard2003_alpha4 4 228 0.0000 0.0000 0.0000 0.0000 0.0000 4 '-00000---0' 0.0000
topTuneBoost_Hard2003_alpha4 4 229 0.1042 1.0000 1.0000 0.2359 0.1206 0 '2222222222' 1.0000
topTuneBoost_Hard2003_alpha4 4 231 0.0843 0.3000 0.3500 0.3959 0.1132 0 '1000000011' 1.0000
topTuneBoost_Hard2003_alpha4 4 233 0.1606 0.7000 0.7386 0.5551 0.2534 1 '22020222-2' 1.0000
topTuneBoost_Hard2003_alpha4 4 234 0.1825 0.8000 0.8669 0.6022 0.2328 0 '2222222020' 1.0000
topTuneBoost_Hard2003_alpha4 4 235 0.0336 0.1000 0.2201 0.2258 0.0436 0 '2000000000' 1.0000
topTuneBoost_Hard2003_alpha4 4 237 0.7112 1.0000 0.6658 0.8352 0.8163 0 '1112222111' 1.0000
topTuneBoost_Hard2003_alpha4 4 33 0.2575 0.9000 0.9337 0.5392 0.4827 0 '2222222202' 1.0000
topTuneBoost_Hard2003_alpha4 4 36 0.4683 0.8000 0.8630 0.7728 0.4781 0 '2222220220' 1.0000
topTuneBoost_Hard2003_alpha4 4 44 0.6617 0.8000 0.8580 0.9124 0.5430 0 '2222202220' 1.0000
topTuneBoost_Hard2003_alpha4 4 48 0.4306 1.0000 0.9608 0.6571 0.6236 0 '2222212222' 1.0000
topTuneBoost_Hard2003_alpha4 4 51 0.3772 1.0000 1.0000 0.6195 0.5412 0 '2222222222' 1.0000
topTuneBoost_Hard2003_alpha4 4 53 0.4660 1.0000 1.0000 0.8175 0.4841 0 '2222222222' 1.0000
topTuneBoost_Hard2003_alpha4 4 59 0.1743 0.1000 0.3026 0.4778 0.1667 0 '2000000000' 1.0000
topTuneBoost_Hard2003_alpha4 4 65 0.6590 1.0000 1.0000 0.8667 0.7486 0 '2222222222' 1.0000
topTuneBoost_Hard2003_alpha4 4 69 0.0703 0.6000 0.4089 0.2164 0.2019 0 '1101012200' 1.0000
topTuneBoost_Hard2003_alpha4 4 70 0.2876 0.7000 0.5891 0.5744 0.3629 0 '2102002112' 1.0000
topTuneBoost_Hard2003_alpha4 4 77 0.0335 0.2000 0.2489 0.2367 0.1072 0 '0220000000' 0.5000
topTuneBoost_Hard2003_alpha4 4 84 0.0338 0.0000 0.0000 0.3229 0.0284 0 '0000000000' 0.0400
topTuneBoost_Hard2003_alpha4 4 87 0.4642 0.8000 0.8416 0.7867 0.4533 0 '2220222220' 1.0000
topTuneBoost_Hard2003_alpha4 4 99 0.1637 0.9000 0.6775 0.4838 0.4063 0 '0211222222' 0.5000
topTuneBoost_Hard2003_alpha5 5 102 0.6575 1.0000 0.9682 0.8833 0.8623 0 '2222222221' 1.0000
topTuneBoost_Hard2003_alpha5 5 105 0.0993 0.2000 0.1795 0.4830 0.0622 0 '0120000000' 0.5000
topTuneBoost_Hard2003_alpha5 5 115 0.0002 0.0000 0.0000 0.0305 0.0000 3 '0000-00--0' 0.0010
topTuneBoost_Hard2003_alpha5 5 116 0.3647 0.9000 0.7507 0.6954 0.6337 0 '1222221012' 1.0000
topTuneBoost_Hard2003_alpha5 5 117 0.0003 0.0000 0.0000 0.0299 0.0000 0 '0000000000' 0.0025
topTuneBoost_Hard2003_alpha5 5 124 0.1715 0.2000 0.2837 0.5531 0.1200 0 '2000000002' 1.0000
topTuneBoost_Hard2003_alpha5 5 146 0.1389 0.6000 0.4666 0.4498 0.3316 0 '0210002222' 0.5000
topTuneBoost_Hard2003_alpha5 5 147 0.2586 0.9000 0.9216 0.5541 0.5014 0 '2222202222' 1.0000
topTuneBoost_Hard2003_alpha5 5 154 0.0287 0.0000 0.0000 0.2354 0.0000 0 '0000000000' 0.0769
topTuneBoost_Hard2003_alpha5 5 155 0.0119 0.0000 0.0000 0.2287 0.0352 5 '0000---0--' 0.0083
topTuneBoost_Hard2003_alpha5 5 157 0.0327 0.4000 0.2509 0.0861 0.1133 4 '11-00-11--' 1.0000
topTuneBoost_Hard2003_alpha5 5 171 0.2849 0.8000 0.7218 0.6559 0.5280 0 '2202221110' 1.0000
topTuneBoost_Hard2003_alpha5 5 176 0.0015 0.0000 0.0000 0.0578 0.0000 3 '000-00-00-' 0.0051
topTuneBoost_Hard2003_alpha5 5 177 0.0026 0.0000 0.0000 0.0670 0.0083 0 '0000000000' 0.0323
topTuneBoost_Hard2003_alpha5 5 180 0.3933 0.5000 0.5548 0.7406 0.5430 0 '2022000022' 1.0000
topTuneBoost_Hard2003_alpha5 5 182 0.0252 0.1000 0.0851 0.2048 0.0657 1 '000020-000' 0.2000
topTuneBoost_Hard2003_alpha5 5 186 0.0066 0.0000 0.0000 0.1585 0.0000 2 '000000--00' 0.0135
topTuneBoost_Hard2003_alpha5 5 187 0.0201 0.2000 0.1737 0.1805 0.1390 1 '0020000-02' 0.3333
topTuneBoost_Hard2003_alpha5 5 190 0.1231 0.5000 0.3047 0.3817 0.1644 0 '0201111000' 0.5000
topTuneBoost_Hard2003_alpha5 5 194 0.2591 0.6000 0.6520 0.5974 0.3811 0 '2202220100' 1.0000
topTuneBoost_Hard2003_alpha5 5 196 0.4521 1.0000 1.0000 0.7863 0.7141 0 '2222222222' 1.0000
topTuneBoost_Hard2003_alpha5 5 198 0.1477 0.2000 0.1952 0.5072 0.2523 0 '1000200000' 1.0000
topTuneBoost_Hard2003_alpha5 5 203 0.2915 0.5000 0.3410 0.6001 0.2656 0 '1110002010' 1.0000
topTuneBoost_Hard2003_alpha5 5 215 0.7299 0.9000 0.6215 0.8691 0.8420 0 '2101111212' 1.0000
topTuneBoost_Hard2003_alpha5 5 217 0.0732 0.1000 0.0663 0.3967 0.0311 0 '0000000020' 0.1111
topTuneBoost_Hard2003_alpha5 5 220 0.0067 0.0000 0.0000 0.1208 0.0240 0 '0000000000' 0.0714
topTuneBoost_Hard2003_alpha5 5 222 0.2146 0.8000 0.7157 0.4968 0.4864 0 '2220101221' 1.0000
topTuneBoost_Hard2003_alpha5 5 223 0.2089 1.0000 0.8656 0.4485 0.3892 0 '2122222211' 1.0000
topTuneBoost_Hard2003_alpha5 5 226 0.0417 0.2000 0.2489 0.3142 0.0558 2 '1200-0000-' 1.0000
topTuneBoost_Hard2003_alpha5 5 228 0.0000 0.0000 0.0000 0.0000 0.0000 5 '-00--000--' 0.0000
topTuneBoost_Hard2003_alpha5 5 229 0.0847 0.9000 0.9364 0.2183 0.1102 0 '2222222220' 1.0000
topTuneBoost_Hard2003_alpha5 5 231 0.0736 0.1000 0.2201 0.3727 0.1030 0 '1000000000' 1.0000
topTuneBoost_Hard2003_alpha5 5 233 0.1418 0.7000 0.7264 0.5341 0.2434 1 '2202-02222' 1.0000
topTuneBoost_Hard2003_alpha5 5 234 0.1099 0.5000 0.6489 0.5306 0.1848 1 '2222200-00' 1.0000
topTuneBoost_Hard2003_alpha5 5 235 0.0325 0.2000 0.2863 0.1531 0.0478 1 '200000002-' 1.0000
topTuneBoost_Hard2003_alpha5 5 237 0.6495 1.0000 0.6218 0.8218 0.8209 0 '1112211112' 1.0000
topTuneBoost_Hard2003_alpha5 5 33 0.1908 0.9000 0.9337 0.4584 0.4083 0 '2222222202' 1.0000
topTuneBoost_Hard2003_alpha5 5 36 0.3671 0.8000 0.8580 0.7155 0.4175 0 '2222202220' 1.0000
topTuneBoost_Hard2003_alpha5 5 44 0.5973 0.6000 0.7223 0.8857 0.4844 0 '2222202000' 1.0000
topTuneBoost_Hard2003_alpha5 5 48 0.3907 1.0000 0.9653 0.6094 0.5633 0 '2222222122' 1.0000
topTuneBoost_Hard2003_alpha5 5 51 0.3325 1.0000 1.0000 0.5928 0.5240 0 '2222222222' 1.0000
topTuneBoost_Hard2003_alpha5 5 53 0.4609 1.0000 1.0000 0.8168 0.4915 0 '2222222222' 1.0000
topTuneBoost_Hard2003_alpha5 5 59 0.0931 0.1000 0.1909 0.3732 0.1389 1 '0200-00000' 0.5000
topTuneBoost_Hard2003_alpha5 5 65 0.5758 1.0000 1.0000 0.8437 0.7331 0 '2222222222' 1.0000
topTuneBoost_Hard2003_alpha5 5 69 0.0644 0.6000 0.4150 0.2052 0.1917 0 '1101201020' 1.0000
topTuneBoost_Hard2003_alpha5 5 70 0.2241 0.6000 0.5586 0.4734 0.3231 0 '2102002120' 1.0000
topTuneBoost_Hard2003_alpha5 5 77 0.0256 0.3000 0.3437 0.2179 0.1037 0 '0222000000' 0.5000
topTuneBoost_Hard2003_alpha5 5 84 0.0241 0.0000 0.0000 0.2484 0.0311 0 '0000000000' 0.0455
topTuneBoost_Hard2003_alpha5 5 87 0.2956 0.4000 0.5638 0.6864 0.2353 0 '2222000000' 1.0000
topTuneBoost_Hard2003_alpha5 5 99 0.1428 0.6000 0.4561 0.4646 0.4044 3 '0112222---' 0.5000
topTuneBoost_Hard2003_alpha6 6 102 0.5740 1.0000 0.9682 0.8612 0.8502 0 '2222222221' 1.0000
topTuneBoost_Hard2003_alpha6 6 105 0.0895 0.2000 0.1795 0.4706 0.0607 0 '0120000000' 0.5000
topTuneBoost_Hard2003_alpha6 6 115 0.0000 0.0000 0.0000 0.0000 0.0000 4 '00--0000--' 0.0000
topTuneBoost_Hard2003_alpha6 6 116 0.2713 0.9000 0.7819 0.6535 0.6175 0 '1222220122' 1.0000
topTuneBoost_Hard2003_alpha6 6 117 0.0003 0.0000 0.0000 0.0296 0.0000 1 '000000000-' 0.0022
topTuneBoost_Hard2003_alpha6 6 124 0.1451 0.1000 0.2201 0.5181 0.1000 0 '2000000000' 1.0000
topTuneBoost_Hard2003_alpha6 6 146 0.1064 0.3000 0.2318 0.3980 0.3274 3 '00020-2--2' 0.2500
topTuneBoost_Hard2003_alpha6 6 147 0.1790 0.9000 0.9266 0.4349 0.3874 0 '2222220222' 1.0000
topTuneBoost_Hard2003_alpha6 6 154 0.0188 0.0000 0.0000 0.2110 0.0000 0 '0000000000' 0.0769
topTuneBoost_Hard2003_alpha6 6 155 0.0075 0.0000 0.0000 0.1997 0.0276 5 '00000-----' 0.0020
topTuneBoost_Hard2003_alpha6 6 157 0.0209 0.3000 0.1906 0.0625 0.0775 5 '1--1--001-' 1.0000
topTuneBoost_Hard2003_alpha6 6 171 0.2819 0.9000 0.8464 0.6584 0.5348 0 '2222021221' 1.0000
topTuneBoost_Hard2003_alpha6 6 176 0.0011 0.0000 0.0000 0.0500 0.0122 6 '00-----00-' 0.0065
topTuneBoost_Hard2003_alpha6 6 177 0.0020 0.0000 0.0000 0.0560 0.0028 1 '00000000-0' 0.0250
topTuneBoost_Hard2003_alpha6 6 180 0.3747 0.4000 0.4722 0.7198 0.5407 0 '2020020002' 1.0000
topTuneBoost_Hard2003_alpha6 6 182 0.0214 0.1000 0.0851 0.1969 0.0513 1 '0000200-00' 0.2000
topTuneBoost_Hard2003_alpha6 6 186 0.0056 0.0000 0.0000 0.1530 0.0000 5 '00-0-0--0-' 0.0089
topTuneBoost_Hard2003_alpha6 6 187 0.0104 0.1000 0.0948 0.1056 0.1023 2 '0002-0000-' 0.2500
topTuneBoost_Hard2003_alpha6 6 190 0.1009 0.5000 0.3047 0.3056 0.1652 0 '0201111000' 0.5000
topTuneBoost_Hard2003_alpha6 6 194 0.2523 0.6000 0.6719 0.5975 0.3849 1 '22220021-0' 1.0000
topTuneBoost_Hard2003_alpha6 6 196 0.3889 1.0000 1.0000 0.7621 0.7190 0 '2222222222' 1.0000
topTuneBoost_Hard2003_alpha6 6 198 0.1436 0.3000 0.2685 0.5070 0.2520 0 '1002000002' 1.0000
topTuneBoost_Hard2003_alpha6 6 203 0.2609 0.4000 0.2739 0.5744 0.2538 0 '1010100020' 1.0000
topTuneBoost_Hard2003_alpha6 6 215 0.6469 0.9000 0.6215 0.8029 0.7961 0 '2101111212' 1.0000
topTuneBoost_Hard2003_alpha6 6 217 0.0680 0.1000 0.0734 0.3936 0.0400 0 '0000002000' 0.1429
topTuneBoost_Hard2003_alpha6 6 220 0.0065 0.0000 0.0000 0.1206 0.0287 1 '000000000-' 0.0833
topTuneBoost_Hard2003_alpha6 6 222 0.1947 0.7000 0.6888 0.4814 0.4768 0 '2221001220' 1.0000
topTuneBoost_Hard2003_alpha6 6 223 0.1472 1.0000 0.8656 0.3320 0.2660 0 '2122222211' 1.0000
topTuneBoost_Hard2003_alpha6 6 226 0.0291 0.2000 0.2489 0.1251 0.0565 2 '1200-0000-' 1.0000
topTuneBoost_Hard2003_alpha6 6 228 0.0000 0.0000 0.0000 0.0000 0.0000 5 '-0--00-0-0' 0.0000
topTuneBoost_Hard2003_alpha6 6 229 0.0140 0.1000 0.2201 0.1236 0.0888 6 '2-000-----' 1.0000
topTuneBoost_Hard2003_alpha6 6 231 0.0375 0.1000 0.1389 0.2755 0.0511 0 '0100000000' 0.5000
topTuneBoost_Hard2003_alpha6 6 233 0.1175 0.7000 0.7264 0.4611 0.2369 1 '2202-02222' 1.0000
topTuneBoost_Hard2003_alpha6 6 234 0.0917 0.5000 0.6489 0.5003 0.1607 1 '2222200-00' 1.0000
topTuneBoost_Hard2003_alpha6 6 235 0.0351 0.2000 0.2985 0.1288 0.0499 1 '200002-000' 1.0000
topTuneBoost_Hard2003_alpha6 6 237 0.5794 1.0000 0.5997 0.7998 0.8227 0 '1111111222' 1.0000
topTuneBoost_Hard2003_alpha6 6 33 0.1420 0.8000 0.8701 0.3791 0.3323 0 '2222222200' 1.0000
topTuneBoost_Hard2003_alpha6 6 36 0.2775 0.8000 0.8454 0.5859 0.3556 0 '2222022022' 1.0000
topTuneBoost_Hard2003_alpha6 6 44 0.5351 0.6000 0.7152 0.8539 0.4531 0 '2222200020' 1.0000
topTuneBoost_Hard2003_alpha6 6 48 0.3629 1.0000 0.9682 0.5811 0.5314 0 '2222222221' 1.0000
topTuneBoost_Hard2003_alpha6 6 51 0.2832 1.0000 1.0000 0.5644 0.5163 0 '2222222222' 1.0000
topTuneBoost_Hard2003_alpha6 6 53 0.4421 1.0000 1.0000 0.8103 0.4863 0 '2222222222' 1.0000
topTuneBoost_Hard2003_alpha6 6 59 0.0134 0.0000 0.0000 0.2339 0.0000 1 '00-0000000' 0.0130
topTuneBoost_Hard2003_alpha6 6 65 0.4141 1.0000 1.0000 0.7923 0.7127 0 '2222222222' 1.0000
topTuneBoost_Hard2003_alpha6 6 69 0.0517 0.7000 0.4435 0.1810 0.1722 0 '1101200112' 1.0000
topTuneBoost_Hard2003_alpha6 6 70 0.1886 0.7000 0.6044 0.3732 0.2843 0 '2120002112' 1.0000
topTuneBoost_Hard2003_alpha6 6 77 0.0286 0.3000 0.4690 0.2337 0.1028 0 '2220000000' 1.0000
topTuneBoost_Hard2003_alpha6 6 84 0.0218 0.0000 0.0000 0.2439 0.0338 0 '0000000000' 0.0556
topTuneBoost_Hard2003_alpha6 6 87 0.2342 0.4000 0.5321 0.6378 0.2249 0 '2202020000' 1.0000
topTuneBoost_Hard2003_alpha6 6 99 0.1249 0.5000 0.3054 0.4398 0.3989 4 '01----1222' 0.5000
topTuneBoost_Hard2003_alpha7 7 102 0.5283 1.0000 0.9682 0.8460 0.8442 0 '2222222221' 1.0000
topTuneBoost_Hard2003_alpha7 7 105 0.0870 0.2000 0.1795 0.4662 0.0607 0 '0120000000' 0.5000
topTuneBoost_Hard2003_alpha7 7 115 0.0000 0.0000 0.0000 0.0000 0.0000 4 '00--000-0-' 0.0000
topTuneBoost_Hard2003_alpha7 7 116 0.2208 0.9000 0.8716 0.6386 0.6119 0 '2212220222' 1.0000
topTuneBoost_Hard2003_alpha7 7 117 0.0003 0.0000 0.0000 0.0296 0.0000 1 '00000000-0' 0.0022
topTuneBoost_Hard2003_alpha7 7 124 0.1227 0.1000 0.2201 0.4153 0.1000 0 '2000000000' 1.0000
topTuneBoost_Hard2003_alpha7 7 146 0.0756 0.1000 0.0636 0.3461 0.3091 3 '00-00-00-2' 0.1000
topTuneBoost_Hard2003_alpha7 7 147 0.1381 0.9000 0.9306 0.3124 0.2378 0 '2222222022' 1.0000
topTuneBoost_Hard2003_alpha7 7 154 0.0168 0.0000 0.0000 0.2031 0.0000 0 '0000000000' 0.0769
topTuneBoost_Hard2003_alpha7 7 155 0.0072 0.0000 0.0000 0.1972 0.0276 5 '00000-----' 0.0016
topTuneBoost_Hard2003_alpha7 7 157 0.0151 0.2000 0.1448 0.0480 0.0530 7 '1------1-0' 1.0000
topTuneBoost_Hard2003_alpha7 7 171 0.2767 0.8000 0.8080 0.6548 0.5417 0 '2221202202' 1.0000
topTuneBoost_Hard2003_alpha7 7 176 0.0009 0.0000 0.0000 0.0486 0.0164 8 '00--------' 0.0068
topTuneBoost_Hard2003_alpha7 7 177 0.0013 0.0000 0.0000 0.0514 0.0000 1 '0000000-00' 0.0132
topTuneBoost_Hard2003_alpha7 7 180 0.3558 0.5000 0.5290 0.7072 0.5426 0 '2002020220' 1.0000
topTuneBoost_Hard2003_alpha7 7 182 0.0163 0.1000 0.0734 0.1822 0.0487 2 '0000-020-0' 0.1429
topTuneBoost_Hard2003_alpha7 7 186 0.0049 0.0000 0.0000 0.1489 0.0000 8 '00--------' 0.0065
topTuneBoost_Hard2003_alpha7 7 187 0.0076 0.2000 0.1199 0.0599 0.0521 3 '00-02--100' 0.2000
topTuneBoost_Hard2003_alpha7 7 190 0.0926 0.5000 0.3047 0.2170 0.1612 0 '0201111000' 0.5000
topTuneBoost_Hard2003_alpha7 7 194 0.2474 0.6000 0.6593 0.5940 0.3856 1 '22202-2001' 1.0000
topTuneBoost_Hard2003_alpha7 7 196 0.3827 1.0000 1.0000 0.7584 0.7188 0 '2222222222' 1.0000
topTuneBoost_Hard2003_alpha7 7 198 0.1405 0.2000 0.1884 0.5007 0.2519 1 '100002000-' 1.0000
topTuneBoost_Hard2003_alpha7 7 203 0.2474 0.4000 0.2691 0.5670 0.2459 0 '1000210100' 1.0000
topTuneBoost_Hard2003_alpha7 7 215 0.6142 0.9000 0.6215 0.7613 0.7555 0 '2101111212' 1.0000
topTuneBoost_Hard2003_alpha7 7 217 0.0688 0.1000 0.0948 0.4037 0.0711 0 '0002000000' 0.2500
topTuneBoost_Hard2003_alpha7 7 220 0.0064 0.1000 0.0734 0.1163 0.0335 1 '000-002000' 0.1429
topTuneBoost_Hard2003_alpha7 7 222 0.1673 0.7000 0.6830 0.4691 0.4766 0 '2221001022' 1.0000
topTuneBoost_Hard2003_alpha7 7 223 0.1198 1.0000 0.8656 0.2450 0.1724 0 '2122222211' 1.0000
topTuneBoost_Hard2003_alpha7 7 226 0.0205 0.2000 0.2627 0.1199 0.0557 2 '200-10000-' 1.0000
topTuneBoost_Hard2003_alpha7 7 228 0.0000 0.0000 0.0000 0.0000 0.0000 5 '-0--00-00-' 0.0000
topTuneBoost_Hard2003_alpha7 7 229 0.0013 0.0000 0.0000 0.0658 0.0646 9 '-0--------' 0.0020
topTuneBoost_Hard2003_alpha7 7 231 0.0205 0.1000 0.0694 0.2313 0.0321 0 '0000000100' 0.1250
topTuneBoost_Hard2003_alpha7 7 233 0.1023 0.7000 0.7264 0.4231 0.2324 1 '2202-02222' 1.0000
topTuneBoost_Hard2003_alpha7 7 234 0.0842 0.5000 0.6489 0.4815 0.1516 1 '2222200-00' 1.0000
topTuneBoost_Hard2003_alpha7 7 235 0.0439 0.2000 0.3301 0.1425 0.0519 2 '202-00000-' 1.0000
topTuneBoost_Hard2003_alpha7 7 237 0.5148 1.0000 0.5997 0.7807 0.8185 0 '1111111222' 1.0000
topTuneBoost_Hard2003_alpha7 7 33 0.1099 0.8000 0.8701 0.2894 0.2264 0 '2222222200' 1.0000
topTuneBoost_Hard2003_alpha7 7 36 0.2376 0.7000 0.7818 0.4709 0.2937 1 '222202202-' 1.0000
topTuneBoost_Hard2003_alpha7 7 44 0.4969 0.5000 0.6489 0.8282 0.4297 0 '2222200000' 1.0000
topTuneBoost_Hard2003_alpha7 7 48 0.3309 1.0000 1.0000 0.5653 0.5221 0 '2222222222' 1.0000
topTuneBoost_Hard2003_alpha7 7 51 0.2483 0.9000 0.9149 0.5097 0.4616 0 '2222022222' 1.0000
topTuneBoost_Hard2003_alpha7 7 53 0.4221 0.9000 0.9149 0.7997 0.4815 1 '2222-22222' 1.0000
topTuneBoost_Hard2003_alpha7 7 59 0.0099 0.0000 0.0000 0.1664 0.0000 1 '00-0000000' 0.0095
topTuneBoost_Hard2003_alpha7 7 65 0.2642 1.0000 1.0000 0.7182 0.6969 0 '2222222222' 1.0000
topTuneBoost_Hard2003_alpha7 7 69 0.0463 0.7000 0.4454 0.1617 0.1497 0 '1101201012' 1.0000
topTuneBoost_Hard2003_alpha7 7 70 0.1746 0.7000 0.6233 0.3582 0.2712 0 '2210012012' 1.0000
